title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,avg_shot_length,num_shots,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url
The-Young-and-Prodigious-TS-Spivet,3304,137.762625,102.490010497,79.35221721045538,110.30492762247178,123.00561630256246,0.636945833333,210,The Young and Prodigious T.S. Spivet,http://www.movie-list.com/trailers/youngandprodigioustsspivet,"Action, Adventure, Drama",31-Jul-15,http://imdb.com/title/tt1981107/
The-Wave,3347,139.556083333,58.3136164553,63.23125534752107,58.95783207898337,42.15391931234061,0.542033821478,239,The Wave,http://www.movie-list.com/trailers/wave,"Action, Drama, Thriller",4-Mar-16,http://imdb.com/title/tt3616916/
Barefoot,3145,131.131,91.4556737863,68.61366076388889,99.5468046388889,109.76382684999999,0.545175034868,239,Barefoot,http://www.movie-list.com/trailers/barefoot,"Comedy, Drama, Romance",21-Feb-14,http://imdb.com/title/tt2355495/
The-Drop,3551,148.064583333,130.365709877,112.78735158418749,138.59681395365374,134.18632191306799,0.508726211073,289,The Drop,http://www.movie-list.com/trailers/drop,"Crime, Drama",12-Sep-14,http://imdb.com/title/tt1600196/
Lifes-a-Breeze,2759,115.031583333,142.103014461,126.62665613697027,147.22310588260532,156.44161217704874,0.392712581699,255,Life's a Breeze,http://www.movie-list.com/trailers/lifesabreeze,"Comedy, Drama",19-Sep-14,http://imdb.com/title/tt2132374/
The-LEGO-Movie,3228,134.592791667,97.9629482052,89.63568048128245,98.72550166780006,115.95591079244129,0.450601666667,275,The LEGO Movie,http://www.movie-list.com/trailers/legomovie,"Animation, Action, Comedy",7-Feb-14,http://imdb.com/title/tt1490017/
What-We-Do-in-the-Shadows,3719,155.071583333,60.7586756174,52.67090702195867,61.070186304153836,80.4135276141183,0.664601346434,229,What We Do in the Shadows,http://www.movie-list.com/trailers/whatwedointheshadows,"Comedy, Horror",13-Feb-15,http://imdb.com/title/tt3416742/
The-Skeleton-Twins,3728,155.446958333,118.416871493,95.55461403442355,129.3936193026493,121.94335813856861,0.91455,165,The Skeleton Twins,http://www.movie-list.com/trailers/skeletontwins,"Comedy, Drama",12-Sep-14,http://imdb.com/title/tt1571249/
Good-People,3115,129.87975,91.9070029748,81.54120527731376,98.98818307349669,82.70415134412801,0.368939292779,337,Good People,http://www.movie-list.com/trailers/goodpeople,"Action, Crime, Drama, Thriller",26-Sep-14,http://imdb.com/title/tt1361318/
12-Years-a-Slave,3559,148.39825,117.055284001,101.98978019590511,123.89389550938562,121.44580733649774,0.859045321637,171,12 Years a Slave,http://www.movie-list.com/trailers/12yearsaslave,"Drama, History",18-Oct-13,http://imdb.com/title/tt2024544/
Snitch,3509,146.312833333,93.7733924204,90.70433007030543,95.14875980241972,94.82058033614864,0.38008223972,381,Snitch,http://www.movie-list.com/trailers/snitch,"Action, Drama, Thriller ",22-Feb-13,http://www.imdb.com/title/tt0882977/
The-Salvation,3599,149.916666667,91.9243150624,74.67573926904068,95.35518946196754,119.5635121114767,0.392070979335,371,The Salvation,http://www.movie-list.com/trailers/salvation,"Drama, Western",27-Feb-15,http://imdb.com/title/tt2720680/
American-Heist,3702,154.362541667,85.6058555955,69.11739185259457,94.18173983547152,84.75426216927936,0.319239255765,477,American Heist,http://www.movie-list.com/trailers/americanheist,"Action, Drama",24-Jul-15,http://imdb.com/title/tt2923316/
Legend,2289,95.3333333333,147.708386837,134.37741885937507,150.9994509790234,165.8447246958679,0.361989459816,253,Legend,http://www.movie-list.com/trailers/legend,"Fantasy, Adventure, Romance",18-Apr-86,http://imdb.com/title/tt0089469/
Hot-Tub-Time-Machine-2,4945,206.206,143.294216239,149.72524269777105,137.29428284705278,157.45260671216386,0.323041600738,632,Hot Tub Time Machine 2,http://www.movie-list.com/trailers/hottubtimemachine2,Comedy,20-Feb-15,http://imdb.com/title/tt2637294/
Meadowland,2736,114.072291667,105.634327699,87.8915805952376,114.80049256183916,105.04951864720486,0.832256361323,131,Meadowland,http://www.movie-list.com/trailers/meadowland,Drama,16-Oct-15,http://imdb.com/title/tt3529656/
The-Daughter,3456,144.102291667,72.9311660133,72.22153665916356,74.18534960179667,68.397793768806,0.557727713178,258,The Daughter,http://www.movie-list.com/trailers/daughter,Drama,17-Apr-13,http://imdb.com/title/tt2084883/
Afternoon-Delight,3204,133.591791667,192.786305299,167.44566443127283,201.74121065920676,213.28689073247878,0.749109784644,178,Afternoon Delight,http://www.movie-list.com/trailers/afternoondelight,"Comedy, Drama",30-Aug-13,http://imdb.com/title/tt2312890/
Better-Living-Through-Chemistry,2617,109.109,163.497500996,140.78650104691414,170.71696409772827,186.01366585487037,0.877231368564,123,Better Living Through Chemistry,http://www.movie-list.com/trailers/betterlivingthroughchemistry,"Comedy, Drama",14-Mar-14,http://imdb.com/title/tt1609479/
Heaven-Knows-What,2644,110.235125,92.2083046838,95.57929807360769,85.0994649681523,120.0549697658779,0.254138888889,429,Heaven Knows What,http://www.movie-list.com/trailers/heavenknowswhat,Drama,29-May-15,http://imdb.com/title/tt3687186/
22-Jump-Street,3453,143.977166667,133.087676433,132.37291075758483,130.18333311781603,150.0333058578427,0.521354166667,274,22 Jump Street,http://www.movie-list.com/trailers/22jumpstreet,"Action, Comedy",13-Jun-14,http://imdb.com/title/tt2294449/
Room,2147,89.5060833333,114.594892261,117.15140263192113,116.8937629423301,96.15525585441951,0.302844915254,295,Room,http://www.movie-list.com/trailers/room,Drama,16-Oct-15,http://imdb.com/title/tt3170832/
The-Other-Woman-2014,3464,144.435958333,182.134110108,170.10719995564557,186.62415727334766,190.70778703717446,0.919177282378,157,The Other Woman (2014),http://www.movie-list.com/trailers/otherwoman2014,Comedy,25-Apr-14,http://imdb.com/title/tt2203939/
Jingle-Bell-Rocks,2605,108.6085,179.107298844,176.9475469949616,176.06561195250853,200.58914764108818,0.457533225575,232,Jingle Bell Rocks!,http://www.movie-list.com/trailers/jinglebellrocks,"Documentary, Comedy, History, Music",23-Nov-14,http://imdb.com/title/tt3219462/
The-Numbers-Station,3553,148.148,80.355423856,70.6144312909949,87.52404523239248,69.05399817319652,0.222444444444,663,The Numbers Station,http://www.movie-list.com/trailers/numbersstation,"Action, Thriller",26-Apr-13,http://www.imdb.com/title/tt1659338/
Mistress-America,3683,153.570083333,81.0192306578,68.04028777489951,84.46160477751839,97.39497050385069,1.18496931525,129,Mistress America,http://www.movie-list.com/trailers/mistressamerica,Comedy,14-Aug-15,http://imdb.com/title/tt2872462/
Little-Boy,3277,136.6365,127.582077556,99.20408939265266,139.0574550374871,143.01095727638508,0.445161492375,306,Little Boy,http://www.movie-list.com/trailers/littleboy,"Drama, Comedy, War",27-Feb-15,http://imdb.com/title/tt1810683/
The-Two-Faces-of-January,3229,134.6345,83.9729224907,69.62582785704093,89.94444245739207,90.91556861209963,0.637287519747,211,The Two Faces of January,http://www.movie-list.com/trailers/twofacesofjanuary,"Drama, Thriller",26-Sep-14,http://imdb.com/title/tt1976000/
Bad-Country,2656,110.735625,88.7677241225,72.80501618494837,95.87330244423227,94.11119517581768,0.342660026042,320,Bad Country,http://www.movie-list.com/trailers/badcountry,"Action, Crime, Drama ",29-Apr-14,http://imdb.com/title/tt2350892/
Squirrels,3176,132.291666667,127.209462365,116.50988039066621,125.71113302573674,163.089684475884,0.212011771001,623,Squirrels,http://www.movie-list.com/trailers/squirrels,"Horror, Thriller",TBA 2014,
Alvin-and-the-Chipmunks-The-Road-Chip,3486,145.353541667,153.141193189,133.24985732187963,156.27327918136965,189.3017189139268,0.360227197347,402,Alvin and the Chipmunks: The Road Chip,http://www.movie-list.com/trailers/alvinandthechipmunks4,"Animation, Adventure, Comedy",18-Dec-15,http://imdb.com/title/tt2974918/
The-D-Train,3863,161.077583333,86.2396554512,73.99103680291813,92.53056180165676,86.03767344942574,0.868660585586,185,The D Train,http://www.movie-list.com/trailers/dtrain,Comedy,8-May-15,http://imdb.com/title/tt3534602/
Grace-of-Monaco,1709,68.32,89.1509698995,72.1770608073678,94.33511856789892,107.03975284906494,0.546991869919,123,Grace of Monaco,http://www.movie-list.com/trailers/graceofmonaco,"Biography, Drama",TBA 2014,http://imdb.com/title/tt2095649/
The-Forest,3564,148.606791667,94.2221074824,79.2996992744617,100.73965289953127,99.87062383584181,0.473982561235,313,The Forest,http://www.movie-list.com/trailers/forest,Horror,8-Jan-16,http://imdb.com/title/tt3387542/
The-Counselor,1087,43.44,114.006939729,104.40510424929997,116.57244977817658,126.07215832762776,0.239548022599,177,The Counselor,http://www.movie-list.com/trailers/counselor,Thriller,25-Oct-13,http://imdb.com/title/tt2193215/
The-Dark-Matter-of-Love,3761,150.4,157.53273243,148.2370067454422,157.90158613603595,180.14438642251991,1.35568627451,102,The Dark Matter of Love,http://www.movie-list.com/trailers/darkmatteroflove,Documentary,1-Nov-12,http://imdb.com/title/tt2512582/
Hot-Pursuit,3672,153.111291667,157.48893133,138.53375123494922,161.1613695540259,188.4163961188588,0.566761163522,265,Hot Pursuit,http://www.movie-list.com/trailers/hotpursuit,"Action, Comedy",8-May-15,http://imdb.com/title/tt2967224/
A-LEGO-Brickumentary,3270,136.344541667,197.021332629,180.4128502597765,202.1625229233812,214.267813420762,0.344227088662,391,A LEGO Brickumentary,http://www.movie-list.com/trailers/lego,Documentary,31-Jul-15,http://imdb.com/title/tt3214286/
Captain-America-Civil-War,3516,146.604791667,112.585772958,105.12176489883896,116.92192509948252,109.9272578610606,0.306016276042,448,Captain America: Civil War,http://www.movie-list.com/trailers/captainamerica3,,6-May-16,http://imdb.com/title/tt3498820/
If-I-Were-You,3016,125.750625,92.7617973999,82.26349292488672,96.41891186314771,101.53805351709288,1.47369444444,84,If I Were You,http://www.movie-list.com/trailers/ifiwereyou,"Comedy, Drama",15-Mar-13,http://www.imdb.com/title/tt1587309/
Camp-X-Ray,3325,138.6385,135.921021459,122.83506976744441,143.17534060844255,132.99731726624418,0.484915035587,281,Camp X-Ray,http://www.movie-list.com/trailers/campxray,Drama,17-Oct-14,http://imdb.com/title/tt2994190/
Ingrid-Bergman-in-Her-Own-Words,2387,99.5160833333,122.012661205,117.8017281283934,123.0763291033413,127.6835042465942,0.721777035623,131,Ingrid Bergman in Her Own Words,http://www.movie-list.com/trailers/ingridbergmaninherownwords,"Documentary, Biography",13-Nov-15,http://imdb.com/title/tt4621016/
The-Disappearance-of-Eleanor-Rigby,3385,141.141,76.9382070076,68.21467712556861,79.08262406688675,88.83631304819652,0.840660179641,167,The Disappearance of Eleanor Rigby,http://www.movie-list.com/trailers/disappearanceofeleanorrigby,Drama,12-Sep-14,http://imdb.com/title/tt3729920/
Reasonable-Doubt,3502,146.020875,128.100327236,123.42784866685658,129.67939631824464,132.3327862298091,0.316017260579,449,Reasonable Doubt,http://www.movie-list.com/trailers/reasonabledoubt,"Crime, Thriller",17-Jan-14,http://imdb.com/title/tt2304953/
Fort-Bliss,3422,142.684208333,94.4852808684,79.21210258949061,99.08719561573399,110.91754015788128,0.454675712719,304,Fort Bliss,http://www.movie-list.com/trailers/fortbliss,"Drama, War",19-Sep-14,http://imdb.com/title/tt2093995/
Lap-Dance,2353,98.098,119.637753046,132.84253679712194,110.27739720354633,133.31830384992614,0.342478286385,284,Lap Dance,http://www.movie-list.com/trailers/lapdance,Drama,5-Dec-14,http://imdb.com/title/tt2392385/
The-Cobbler,3662,152.694208333,129.713877197,118.82162905813568,133.1632208952652,140.62527724125118,0.674899889381,226,The Cobbler,http://www.movie-list.com/trailers/cobbler,"Comedy, Drama, Fantasy",13-Mar-15,http://imdb.com/title/tt3203616/
Jersey-Boys,3338,139.180708333,88.1814798739,79.66738449083687,91.88702702351935,91.5018753222913,0.50141,275,Jersey Boys,http://www.movie-list.com/trailers/jerseyboys,"Biography, Drama, Musical",20-Jun-14,http://imdb.com/title/tt1742044/
The-Heat,2945,122.789333333,140.790748809,120.72933144724358,149.06906223081867,150.88782552993607,0.715139376218,171,The Heat,http://www.movie-list.com/trailers/heat2013,Comedy,28-Jun-13,http://imdb.com/title/tt2404463/
The-Choice,3459,144.227416667,123.839780201,102.83736371438322,131.92921216774718,137.36179512672808,0.359213020833,400,The Choice,http://www.movie-list.com/trailers/choice,"Drama, Romance",5-Feb-16,http://imdb.com/title/tt3797868/
Bloodsucking-Bastards,3461,144.310833333,77.8483854416,67.88435259693867,81.29108605351534,86.31478014901205,0.6865677589,206,Bloodsucking Bastards,http://www.movie-list.com/trailers/bloodsuckingbastards,"Comedy, Horror",23-Jan-15,http://imdb.com/title/tt3487994/
The-Big-Wedding,3580,149.274125,181.450424951,156.85020117010993,191.8018995079319,192.8086386829468,0.951538194444,156,The Big Wedding,http://www.movie-list.com/trailers/bigwedding,Comedy,26-Apr-13,http://www.imdb.com/title/tt1931435/
Apartment-1303-3D,2998,124.999875,103.628240027,99.92702638792508,105.2839936737331,104.89778555614964,0.379812056738,329,Apartment 1303 3D,http://www.movie-list.com/trailers/apartment1303,Horror,25-Jul-13,http://www.imdb.com/title/tt1540767/
Knight-of-Cups,3282,136.708333333,136.782383734,144.88423849352026,133.69412886131312,131.56167724804456,0.429528403001,311,Knight of Cups,http://www.movie-list.com/trailers/knightofcups,"Drama, Romance",4-Mar-16,http://imdb.com/title/tt2101383/
Passion,1660,66.36,69.3437616528,65.79138110355026,69.77701705748568,76.48779673877736,0.316019900498,201,Passion,http://www.movie-list.com/trailers/passion2012,"Crime, Drama, Mystery",30-Aug-13,http://imdb.com/title/tt1829012/
The-Keeping-Room,2992,124.749625,91.5766488101,81.69329088032765,96.91237747863225,90.09612794756059,0.674360280797,184,The Keeping Room,http://www.movie-list.com/trailers/keepingroom,Drama,25-Sep-15,http://imdb.com/title/tt2488778/
Two-Bit-Waltz,3409,142.142,114.985674252,96.22724670132496,120.86241361440946,134.00976685165583,1.05228580247,135,Two-Bit Waltz,http://www.movie-list.com/trailers/twobitwaltz,"Comedy, Drama, Family",TBA 2014,http://imdb.com/title/tt2570224/
Plush,1561,65.065,88.0162851485,74.24064982397763,92.51105306131423,101.06812955374569,0.407316191983,158,Plush,http://www.movie-list.com/trailers/plush,Thriller,13-Sep-13,http://imdb.com/title/tt2226519/
They-Came-Together,3399,141.724916667,151.036202926,128.57195897716036,155.40420088577932,187.57700410379076,0.838115384615,169,They Came Together,http://www.movie-list.com/trailers/theycametogether,"Comedy, Romance",27-Jun-14,http://imdb.com/title/tt2398249/
Predestination,2175,90.5833333333,160.251363786,146.18739526917315,167.60472699423264,159.40330345590021,0.45004145937,201,Predestination,http://www.movie-list.com/trailers/predestination,,9-Jan-15,http://imdb.com/title/tt2397535/
Bobo,2405,100.266833333,78.891773427,84.62092432938998,73.61509554407422,91.10980754902289,2.04541071429,49,Bobo,http://www.movie-list.com/trailers/bobo,Drama,TBA 2014,http://imdb.com/title/tt2899956/
The-Mortal-Instruments-City-of-Bones,3682,153.528375,113.594710494,126.55032698493811,109.66377267531243,99.96651927608987,0.257697916667,588,The Mortal Instruments: City of Bones,http://www.movie-list.com/trailers/mortalinstruments,"Action, Adventure, Drama",21-Aug-13,http://imdb.com/title/tt1538403/
Godzilla,3198,133.341541667,56.2174309686,52.30854969310818,56.881663693823015,63.09534102701445,0.463820330969,282,Godzilla,http://www.movie-list.com/trailers/godzilla,,19-May-98,
Shelter,2940,122.580791667,89.7660375022,73.06900126198875,96.81963778041822,97.30338287607204,0.450357996324,272,Shelter,http://www.movie-list.com/trailers/shelter,"Drama, Romance, Sport",21-Mar-08,http://www.imdb.com/title/tt0942384/
Home-Sweet-Hell,2859,119.202416667,112.89334987,94.84830682913014,116.65012948821507,140.96109604892902,0.430375,273,Home Sweet Hell,http://www.movie-list.com/trailers/homesweethell,"Comedy, Drama",TBA 2015,http://imdb.com/title/tt2802136/
The-Lifeguard,2713,113.113,128.939781795,114.23856132016645,135.8855335501831,131.83392651146687,0.477959751773,235,The Lifeguard,http://www.movie-list.com/trailers/lifeguard,"Comedy, Drama",30-Aug-13,http://imdb.com/title/tt2265534/
Very-Good-Girls,2538,105.814041667,131.929641413,110.65832941496976,141.6933122421591,137.54291635621246,0.454137517883,233,Very Good Girls,http://www.movie-list.com/trailers/verygoodgirls,Drama,25-Jul-14,http://imdb.com/title/tt1931602/
Hours,2618,109.150708333,73.8917631031,67.90419007267545,75.53802372510852,81.17877862893432,0.306727573182,353,Hours,http://www.movie-list.com/trailers/hours,Thriller,13-Dec-13,http://imdb.com/title/tt2094018/
Charlie-Countryman,4512,150.517033333,84.5129220862,72.11081508435068,88.43221567909956,96.92358643732454,0.398098850575,377,Charlie Countryman,http://www.movie-list.com/trailers/charliecountryman,"Action, Comedy, Romance",15-Nov-13,http://imdb.com/title/tt1196948/
Inside-Llewyn-Davis,3132,130.588791667,109.501442058,104.36685213680555,114.41122469791667,97.77895663472222,0.713144125683,183,Inside Llewyn Davis,http://www.movie-list.com/trailers/insidellewyndavis,Drama,6-Dec-13,http://imdb.com/title/tt2042568/
Kill-Your-Darlings,2939,122.539083333,117.846464382,107.90931684364774,121.30854370967003,126.17767034696527,0.416656285552,293,Kill Your Darlings,http://www.movie-list.com/trailers/killyourdarlings,"Biography, Drama, Romance",16-Oct-13,http://imdb.com/title/tt1311071/
Rock-the-Kasbah,2788,116.241125,152.063213381,126.4330836511821,164.5884150010847,154.9032023900969,0.611280864198,189,Rock the Kasbah,http://www.movie-list.com/trailers/rockthekasbah,Comedy,23-Oct-15,http://imdb.com/title/tt3164256/
One-Direction-This-is-Us,2505,104.437666667,108.078068682,119.25200637594224,102.00375983007997,110.15295575698896,0.251881621842,409,One Direction: This is Us,http://www.movie-list.com/trailers/onedirection,"Documentary, Music ",30-Aug-13,http://imdb.com/title/tt2515086/
The-Book-of-Life,3590,149.691208333,98.8143555637,73.64371151448961,106.48104195216956,125.4199874218068,0.39744935727,376,The Book of Life,http://www.movie-list.com/trailers/bookoflife,"Animation, Comedy",17-Oct-14,http://imdb.com/title/tt2262227/
The-Croods,3386,141.041666667,87.5431060428,72.23618484708608,95.26387063741461,87.99840638460351,0.731987847222,192,The Croods,http://www.movie-list.com/trailers/croods,"Animation, Adventure, Comedy ",22-Mar-13,http://imdb.com/title/tt0481499/
As-Above-So-Below,3620,150.942458333,75.7140680169,64.01530585435016,83.65311904576289,65.57466857166456,0.359481290453,412,"As Above, So Below",http://www.movie-list.com/trailers/asabovesobelow,"Horror, Thriller",28-Aug-14,http://imdb.com/title/tt2870612/
Bad-Hurt,2810,117.158708333,166.661369498,165.29631515494665,167.61912534657336,165.45503788927087,0.563166252073,201,Bad Hurt,http://www.movie-list.com/trailers/badhurt,Drama,12-Feb-16,http://imdb.com/title/tt3369350/
A-Haunted-House-2,2163,72.0666666667,137.35801419,117.09518512608103,150.2569928983006,124.18779407863285,0.359966499162,199,A Haunted House 2,http://www.movie-list.com/trailers/hauntedhouse2,"Comedy, Horror, Thriller",18-Apr-14,http://imdb.com/title/tt2828996/
Men-Women-Children,3175,132.38225,86.3099080876,68.0904040935938,90.51760456006505,112.48993357293224,0.547746369295,241,"Men, Women & Children",http://www.movie-list.com/trailers/menwomenandchildren,"Comedy, Drama, Romance",1-Oct-14,http://imdb.com/title/tt3179568/
Ana-Maria-in-Novela-Land,3841,160.16,112.447282436,105.37887924510737,110.26278158805084,142.32704068120353,0.412017980189,387,Ana Maria in Novela Land,http://www.movie-list.com/trailers/anamariainnovelaland,"Comedy, Drama, Romance",TBA 2015,http://imdb.com/title/tt4174526/
Demonic,3460,144.125,56.4088885036,56.73950203830467,56.23501724288408,56.48680897211655,0.361181434599,395,Demonic,http://www.movie-list.com/trailers/demonic,"Horror, Thriller",TBA 2015,http://imdb.com/title/tt1841642/
In-Secret,3626,151.192708333,56.9918634289,43.616128775530974,64.86684277141988,51.562858167509845,0.741843532986,192,In Secret,http://www.movie-list.com/trailers/insecret,"Romance, Crime, Drama, Thriller",21-Feb-14,http://imdb.com/title/tt0409379/
The-Water-Diviner,4133,165.28,100.831023908,78.59850567529378,107.5210579809661,124.76376778227407,0.414787234043,376,The Water Diviner,http://www.movie-list.com/trailers/waterdiviner,"Drama, War",24-Apr-15,http://imdb.com/title/tt3007512/
Stonewall,3410,142.183708333,69.1121525792,47.18553718497035,79.15481797750762,74.95190668251644,0.421167532146,337,Stonewall,http://www.movie-list.com/trailers/stonewall,"Drama, History",25-Sep-15,http://imdb.com/title/tt3018070/
Annie,3876,161.619791667,128.712869499,135.72925080641292,121.93038514634783,145.35316098413765,0.378931524548,387,Annie,http://www.movie-list.com/trailers/annie,"Musical, Comedy, Drama, Family",19-Dec-14,http://imdb.com/title/tt1823664/
No-One-Lives,2882,120.161708333,49.7060146108,45.12762978924834,48.251244891972256,69.24460802800243,0.3280497851,349,No One Lives,http://www.movie-list.com/trailers/noonelives,"Horror, Thriller",10-May-13,http://www.imdb.com/title/tt1763264/
Planes-Fire-Rescue,2058,68.5666666667,97.0397531572,87.26365318579461,99.8780953980724,108.14215106379997,0.351546391753,194,Planes: Fire & Rescue,http://www.movie-list.com/trailers/planes2,"Animation, Comedy",18-Jul-14,http://imdb.com/title/tt2980706/
Legends-of-Oz-Dorothys-Return,3553,148.148,178.604833175,159.1811611250398,186.73999856049528,187.800043510352,0.255762753623,575,Legends of Oz: Dorothy's Return,http://www.movie-list.com/trailers/legendsofozdorothysreturn,"Animation, Family, Musical",9-May-14,http://imdb.com/title/tt0884726/
Teenage-Mutant-Ninja-Turtles-Out-of-the-Shadows,3481,145.145,97.9703326875,87.96932519130345,104.6745226653985,89.7575138883631,0.262599394786,537,Teenage Mutant Ninja Turtles: Out of the Shadows,http://www.movie-list.com/trailers/teenagemutantninjaturtles2,"Action, Adventure, Comedy",3-Jun-16,http://imdb.com/title/tt3949660/
Maggie,3060,127.585791667,62.5435370302,57.62974501718656,65.67218916754537,59.372203536764246,0.522652143845,241,Maggie,http://www.movie-list.com/trailers/maggie,"Drama, Horror, Thriller",8-May-15,http://imdb.com/title/tt1881002/
Going-Clear-Scientology-and-the-Prison-of-Belief,1799,59.9932666667,165.960203486,161.67240626423438,166.6151317487821,173.97577997011265,0.410912785388,146,Going Clear: Scientology and the Prison of Belief,http://www.movie-list.com/trailers/goingclear,Documentary,16-May-15,http://imdb.com/title/tt4257858/
Life-of-Crime,3116,129.921458333,91.655520537,72.95108710014664,96.206986294683,117.341575857452,0.604377358491,212,Life of Crime,http://www.movie-list.com/trailers/lifeofcrime,"Action, Crime, Comedy",29-Aug-14,http://imdb.com/title/tt1663207/
Serena,2942,122.541666667,71.5702885647,59.06522247406468,76.13676665738505,80.90711876617966,0.369335347432,331,Serena,http://www.movie-list.com/trailers/serena,Drama,27-Mar-15,http://imdb.com/title/tt1247690/
Exists,3229,134.6345,97.4604468646,81.66881239411568,105.8487632554713,95.7580246406927,0.276768261317,486,Exists,http://www.movie-list.com/trailers/exists,Horror,24-Oct-14,http://imdb.com/title/tt1988621/
The-DUFF,2663,111.027583333,112.735708015,96.35048919844641,117.78327279889753,129.8049619335783,0.681531914894,141,The DUFF,http://www.movie-list.com/trailers/duff,Comedy,20-Feb-15,http://imdb.com/title/tt1666801/
The-Visit,3841,160.16,92.7862648378,84.77508674799789,94.50128492610601,105.04155401071694,0.636277777778,231,The Visit,http://www.movie-list.com/trailers/visit,"Comedy, Horror",11-Sep-15,http://imdb.com/title/tt3567288/
The-Hunting-Ground,3167,132.048583333,151.801897083,138.444156360472,157.38634970526985,158.20308307244503,0.273873184647,482,The Hunting Ground,http://www.movie-list.com/trailers/huntingground,"Documentary, News",23-Jan-15,http://imdb.com/title/tt4185572/
A-Single-Shot,2398,99.974875,81.0642865831,73.00995649517422,88.22543719863039,65.37963992197353,0.674524425287,145,A Single Shot,http://www.movie-list.com/trailers/singleshot,"Crime, Drama, Thriller ",20-Sep-13,http://imdb.com/title/tt1540741/
Zoolander-2,2838,118.326541667,167.365242242,177.39464106458192,163.02266713651463,163.5761264795743,0.197110493827,540,Zoolander 2,http://www.movie-list.com/trailers/zoolander2,Comedy,12-Feb-16,http://imdb.com/title/tt1608290/
That-Awkward-Moment,3889,162.162,91.2230336223,79.12458651109866,93.26416928553499,112.51427494343291,0.705763282387,229,That Awkward Moment,http://www.movie-list.com/trailers/thatawkwardmoment,"Comedy, Romance",31-Jan-14,http://imdb.com/title/tt1800246/
Race,3975,165.748916667,106.602817065,95.76427859476242,110.62874486608116,114.3842189161301,0.399473148148,405,Race,http://www.movie-list.com/trailers/race,"Biography, Drama, Sport",19-Feb-16,http://imdb.com/title/tt3499096/
Twice-Born,3555,148.231416667,100.835998092,99.14160369670738,102.66571941312209,95.94557413833778,0.429172705314,345,Twice Born,http://www.movie-list.com/trailers/twiceborn,"Drama, Romance, War",6-Dec-13,http://imdb.com/title/tt1396226/
Big-Eyes,3696,154.112291667,110.290988298,100.213979415067,115.26781400194699,111.18265817003888,0.403180555556,372,Big Eyes,http://www.movie-list.com/trailers/bigeyes,"Biography, Drama",25-Dec-14,http://imdb.com/title/tt1126590/
McFarland-USA,4254,177.385541667,130.479950952,104.57214050288773,139.7278093291298,150.90450947027682,0.320775,550,McFarland USA,http://www.movie-list.com/trailers/mcfarlandusa,"Drama, Sports",20-Feb-15,http://imdb.com/title/tt2097298/
Suicide-Squad,3622,151.025875,94.635015192,80.7004486954021,101.48476824708781,95.98326417440074,0.38056095679,378,Suicide Squad,http://www.movie-list.com/trailers/suicidesquad,Action,5-Aug-16,http://imdb.com/title/tt1386697/
Thanks-for-Sharing,3609,150.483666667,161.511925615,158.35439421059337,168.74388626906705,132.69417495689797,0.740066091954,203,Thanks for Sharing,http://www.movie-list.com/trailers/thanksforsharing,"Comedy, Drama",20-Sep-13,http://imdb.com/title/tt1932718/
Her,3640,151.776625,119.385582651,93.22860377217724,129.51006194933893,135.93988262185707,0.525085964912,285,Her,http://www.movie-list.com/trailers/her,,18-Dec-13,http://imdb.com/title/tt1798709/
Black-Nativity,2217,92.4256666667,99.809944414,102.77877378908603,96.2912950472877,110.23139241786299,0.53087716763,173,Black Nativity,http://www.movie-list.com/trailers/blacknativity,"Drama, Musical",27-Nov-13,http://imdb.com/title/tt1425922/
Fast-Furious-6,1489,62.062,126.433218328,117.11183165685934,129.2923615811271,136.26206664207612,0.207127824859,295,Fast & Furious 6,http://www.movie-list.com/trailers/fastandfurious6,"Action, Adventure, Crime",24-May-13,http://imdb.com/title/tt1905041/
Foxcatcher,1579,65.81575,93.426517609,82.29484671404529,100.90188050235766,84.20336904629328,0.626863861386,101,Foxcatcher,http://www.movie-list.com/trailers/foxcatcher,Drama,14-Nov-14,http://imdb.com/title/tt1100089/
The-Finest-Hours,3635,151.568083333,81.617042001,74.558709103818,88.66822306367163,63.88769220617632,0.485834811828,310,The Finest Hours,http://www.movie-list.com/trailers/finesthours,"Drama, History, Thriller",29-Jan-16,http://imdb.com/title/tt2025690/
The-Legend-of-Hercules,4464,186.144291667,109.880417188,103.17953803354202,111.47612664570323,119.32953446422314,0.4879875,380,The Legend of Hercules,http://www.movie-list.com/trailers/herculesthelegendbegins,"Action, Adventure",10-Jan-14,http://imdb.com/title/tt1043726/
American-Dreams-in-China,1562,65.1067083333,117.918048373,117.68486117937707,115.62223884390522,130.45429091861547,0.63099339934,101,American Dreams in China,http://www.movie-list.com/trailers/americandreamsinchina,Drama,TBA 2014,http://imdb.com/title/tt2278392/
The-Bag-Man,3622,151.025875,69.542383125,65.54455630896717,70.48348968013404,75.23953335094599,0.293932692308,507,The Bag Man,http://www.movie-list.com/trailers/bagman,"Crime, Thriller",28-Feb-14,http://imdb.com/title/tt2212008/
The-Dick-Knost-Show,3030,126.334541667,143.864626503,133.0217869116287,145.869968746668,162.09423456608235,2.03294489247,62,The Dick Knost Show,http://www.movie-list.com/trailers/dickknostshow,Comedy,TBA 2014,http://imdb.com/title/tt3106898/
