title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,mean_shot_length,std_dev_shot_length,max_shot_length,min_shot_length,num_shots,stddev_color_with_letterbox_r,stddev_color_with_letterbox_g,stddev_color_with_letterbox_b,detail_score_mean,detail_score_std_dev,detail_score_max,detail_score_min,dark_scene_mean_length,dark_scene_length_std_dev,dark_scene_length_max,dark_scene_length_min,dark_scene_count,dark_scene_percentage,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url,mean_volume,std_dev_volume,min_volume,max_volume,sudden_rise_count_per_cut,sudden_fall_count_per_cut,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short
Alvin-and-the-Chipmunks-The-Road-Chip,3486,145.3535417,76.57059643,66.62492842,78.13663958,94.65085871,0.360227197,0.483753406,2.335666667,0.041708333,402,36.4737318,39.21059748,37.50084228,0.026599164,0.020697742,0.134009332,0,6.285714286,8.48046976,24,1,7,0.002008032,Alvin and the Chipmunks: The Road Chip,http://www.movie-list.com/trailers/alvinandthechipmunks4,Animation/ Adventure/ Comedy,18-Dec-15,http://imdb.com/title/tt2974918/,0.083229826,0.027555294,0,0.182883192,0.118055556,0.118055556,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
American-Dreams-in-China,1562,65.10670833,58.95902317,58.84242893,57.81111897,65.22714327,0.630993399,0.542531083,3.211541667,0.041708333,101,28.98249987,24.57874769,40.50589103,0.033129815,0.028659624,0.126004774,0,8.666666667,10.49867717,24,1,6,0.003841229,American Dreams in China,http://www.movie-list.com/trailers/americandreamsinchina,Drama,TBA 2014,http://imdb.com/title/tt2278392/,0.193380389,0.073987119,0,0.336888496,0.078125,0.046875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American-Heist,3702,154.3625417,42.85053267,34.59712314,47.14324869,42.42425947,0.319239256,0.616283607,5.630625,0.041708333,477,21.41156331,25.44011167,23.1981726,0.019956392,0.025320485,0.171211094,0,4.511111111,8.476430649,49,1,45,0.012155592,American Heist,http://www.movie-list.com/trailers/americanheist,Action/ Drama,24-Jul-15,http://imdb.com/title/tt2923316/,0.114447684,0.053074022,0,0.292111693,0.117647059,0.091503268,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American-Hero,3823,127.5274,106.4646192,96.87516382,109.9914906,113.5405947,0.412710032,0.646663724,5.238566667,0.033366667,309,36.1463539,39.11323871,35.45840029,0.034988844,0.028248594,0.142812986,0,8.6875,11.44944731,33,1,16,0.004185195,American Hero,http://www.movie-list.com/trailers/americanhero,,11-Dec-15,http://imdb.com/title/tt4733536/,0.119492826,0.042367243,0.010378876,0.211612093,0.126984127,0.126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American-Hustle,2678,111.6532083,47.94112032,39.8456507,50.82245095,54.37260194,0.598047359,0.851038313,6.798458333,0.041708333,183,23.7618567,27.86442743,31.87249046,0.017045766,0.013907246,0.093597005,0,22.6,9.350935782,38,11,5,0.001867065,American Hustle,http://www.movie-list.com/trailers/americanhustle,Drama,13-Dec-13,http://imdb.com/title/tt1800241/,0.08387434,0.049934278,0,0.162489788,0.063636364,0.081818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American-Sniper,2752,110.04,101.2761382,98.28573942,102.9342803,100.6676157,0.593945946,1.060430355,6.56,0.04,185,51.43933651,50.74380994,50.51873764,0.028220114,0.023131342,0.127346348,0,8.769230769,9.923971337,36,1,13,0.004723837,American Sniper,http://www.movie-list.com/trailers/americansniper,Drama/ Action/ Biography,25-Dec-14,http://imdb.com/title/tt2179136/,0.047763862,0.040808999,0,0.147544955,0.100917431,0.04587156,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American-Ultra,4948,165.0649,53.43081221,50.84560117,54.44696812,55.02361169,0.412107602,0.843464006,11.94526667,0.033366667,399,37.90027494,37.91242473,37.20298341,0.022305839,0.020349347,0.101507161,0,9,7,16,2,2,0.000404204,American Ultra,http://www.movie-list.com/trailers/americanultra,Action/ Comedy,21-Aug-15,http://imdb.com/title/tt3316948/,0.093672623,0.065211435,0,0.278567524,0.103658537,0.085365854,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Merry-Friggin-Christmas,4006,133.5,56.7838298,51.97548524,58.46428149,60.78793006,0.522585034,0.739128391,4.9,0.033333333,245,61.41714656,62.21508924,61.81806413,0.015000129,0.00889965,0.054028863,0.001283637,2,0,2,2,1,0.000249626,A Merry Friggin' Christmas,http://www.movie-list.com/trailers/merryfrigginchristmas,Comedy,7-Nov-14,http://imdb.com/title/tt0910885/,0.046629965,0.024433499,0,0.117251027,0.106060606,0.121212121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Million-Ways-to-Die-in-the-West,4517,188.3548333,73.7088946,64.01763261,75.63941993,89.24284833,0.778798399,1.410144878,13.22154167,0.041708333,229,31.45538791,33.54971625,32.51014975,0.055567908,0.036395504,0.182408144,0,36,0,36,36,1,0.000221386,A Million Ways to Die in the West,http://www.movie-list.com/trailers/millionwaystodieinthewest,Comedy/ Western,30-May-14,http://imdb.com/title/tt2557490/,0.098591783,0.055740538,0,0.283313442,0.080213904,0.048128342,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Amityville-The-Awakening,3565,148.6485,28.17463241,27.14071054,28.44910736,29.49691239,0.393887255,0.836550674,11.09441667,0.041708333,374,16.84299746,22.27670731,16.91089861,0.009963203,0.012265316,0.103147822,0,5.311111111,5.710894938,25,1,45,0.012622721,Amityville: The Awakening,http://www.movie-list.com/trailers/amityvilletheawakening,Horror/ Thriller,TBA 2015,http://imdb.com/title/tt1935897/,0.088603959,0.07429195,0,0.268553443,0.102040816,0.068027211,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Most-Violent-Year,1943,80.99758333,37.35237248,25.51163335,43.50707183,36.73942199,0.307358333,0.67068641,5.213541667,0.041708333,260,24.38786826,35.1239277,30.76390719,0.013264429,0.013458979,0.210000237,0,7.090909091,8.753747722,25,1,11,0.005661348,A Most Violent Year,http://www.movie-list.com/trailers/amostviolentyear,Action/ Crime/ Drama,31-Dec-14,http://imdb.com/title/tt2937898/,0.103989309,0.054394993,0,0.230724822,0.1125,0.0875,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Most-Wanted-Man,3481,145.145,39.9647728,33.45771582,43.89906832,36.80270564,0.71397491,0.916050086,5.088416667,0.041708333,186,26.17962163,29.68068462,27.01408325,0.036123972,0.026261679,0.155386285,0,1,0,1,1,1,0.000287274,A Most Wanted Man,http://www.movie-list.com/trailers/amostwantedman,Action/ Thriller,25-Jul-14,http://imdb.com/title/tt1972571/,0.169994823,0.086866105,0,0.37252594,0.159722222,0.118055556,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amour,2865,119.4526667,38.46084168,34.3311251,41.21092091,35.16191063,1.120109375,2.907351251,25.5255,0.041708333,104,33.94492464,38.03039873,21.34008395,0.019314118,0.015514153,0.067883832,0,6.125,7.769129617,24,1,8,0.002792321,Amour,http://www.movie-list.com/trailers/amour,Drama/ Romance,19-Dec-12,http://www.imdb.com/title/tt1602620/,0.031907657,0.025173658,0,0.075893697,0.076271186,0.033898305,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amy,3258,135.8440417,49.58391684,48.30613702,49.13148842,55.30727003,0.338487228,0.664138231,5.005,0.041708333,398,37.80637264,37.72633912,37.99270995,0.018806862,0.015915586,0.09719972,0,6.6,5.874237539,25,1,15,0.004604052,Amy,http://www.movie-list.com/trailers/amy,Documentary/ Biography/ Music,3-Jul-15,http://imdb.com/title/tt2870648/,0.065588629,0.029973407,0,0.132087411,0.082089552,0.082089552,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Ana-Maria-in-Novela-Land,3841,160.16,56.22364115,52.68943943,55.13139079,71.16352026,0.41201798,0.584844675,2.877875,0.041708333,387,29.11863985,29.8301949,31.96274057,0.007646605,0.008606764,0.064899089,0,24.66666667,6.12825877,32,17,3,0.000781047,Ana Maria in Novela Land,http://www.movie-list.com/trailers/anamariainnovelaland,Comedy/ Drama/ Romance,TBA 2015,http://imdb.com/title/tt4174526/,0.093889772,0.032514837,0,0.211404873,0.106918239,0.088050314,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anarchy-aka-Cymbeline,2251,93.84375,46.15170116,34.46003837,50.90450101,52.37415438,0.307978753,0.48560117,5.005,0.041708333,302,26.34740734,33.34136319,34.2497287,0.037329686,0.044292633,0.177510851,0,4.086956522,8.371343685,39,1,23,0.010217681,Anarchy (aka: Cymbeline),http://www.movie-list.com/trailers/cymbeline,Crime/ Drama/ Romance,13-Mar-15,http://imdb.com/title/tt3093522/,0.16493789,0.087310613,0,0.444988308,0.032608696,0.010869565,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anchorman-The-Legend-Continues,1872,77.95833333,92.98778783,73.42961453,98.98784754,113.4544697,0.553057554,0.838038363,6.041666667,0.041666667,139,40.32394691,39.7594845,49.72990189,0.029146662,0.023599705,0.125041118,0.00145383,0,0,0,0,0,0,Anchorman: The Legend Continues,http://www.movie-list.com/trailers/anchorman2,Comedy ,18-Dec-13,http://imdb.com/title/tt1229340/,0.082069359,0.050594766,0,0.208142876,0.077922078,0.064935065,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
And-So-It-Goes,4162,138.8387,84.9940304,79.51788207,87.2549961,87.78467317,0.498219544,0.750969216,5.038366667,0.033366667,278,38.7943299,35.22455056,31.89320624,0.033979409,0.035749371,0.268380847,0,8,0,8,8,1,0.000240269,And So It Goes,http://www.movie-list.com/trailers/andsoitgoes,Comedy/ Drama/ Romance,18-Jul-14,http://imdb.com/title/tt2465146/,0.113738431,0.04062153,0,0.222895654,0.080291971,0.087591241,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
An-Episode-in-the-Life-of-an-Iron-Picker,2939,122.4166667,70.48837202,64.79193038,71.74012837,79.04042702,1.851641414,1.714606135,7.833333333,0.041666667,66,39.56701311,40.08043846,46.28857458,0.027750586,0.036631114,0.187161458,0,10.125,7.338894672,25,2,8,0.002722014,An Episode in the Life of an Iron Picker,http://www.movie-list.com/trailers/anepisodeinthelifeofanironpicker,Drama,TBA 2014,http://imdb.com/title/tt2507592/,0.033516117,0.038507864,0,0.197099239,0.066115702,0.074380165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angry-Birds,3741,155.9891667,109.9665099,100.0394614,112.2697794,124.2311789,0.812153935,1.311669655,8.25825,0.041708333,180,48.29169152,45.27656227,48.8281319,0.057297809,0.042426378,0.162357856,0,1.666666667,0.942809042,3,1,3,0.000801925,Angry Birds,http://www.movie-list.com/trailers/angrybirds,Animation/ Action/ Comedy,20-May-16,http://imdb.com/title/tt1985949/,0.083708267,0.056894504,0,0.324070129,0.077419355,0.077419355,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Night-in-Old-Mexico,2753,114.7813333,54.41411152,48.82620499,55.28694317,64.61862458,0.444321429,0.533592022,3.044708333,0.041708333,245,25.23360087,27.97282126,30.52285247,0.025382769,0.029818407,0.149522979,0,12.6,16.74037037,54,1,10,0.003632401,A Night in Old Mexico,http://www.movie-list.com/trailers/anightinoldmexico,Drama,16-May-14,http://imdb.com/title/tt2308260/,0.139732268,0.071552082,0.008431531,0.34374115,0.088495575,0.097345133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anita,4297,143.3432,65.27728373,64.64909346,64.91697141,68.83690774,0.490793333,0.678513748,4.004,0.033366667,275,31.53502537,26.22378874,30.34211715,0.014839198,0.011615608,0.151114366,0,64.2,92.27437347,247,4,5,0.001163603,Anita,http://www.movie-list.com/trailers/anita,Documentary,21-Mar-14,http://imdb.com/title/tt2481202/,0.070323869,0.049481626,0,0.262544442,0.084507042,0.098591549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Annabelle,3455,144.0605833,21.55662962,21.02006506,21.95710542,20.92027449,1.875732306,3.877753478,18.10141667,0.041708333,73,10.77171091,11.4272744,12.94498413,0.007881547,0.011410325,0.095240845,0,17.15384615,29.03405468,149,1,26,0.007525326,Annabelle,http://www.movie-list.com/trailers/annabelle,Horror/ Thriller,3-Oct-14,http://imdb.com/title/tt3322940/,0.045289756,0.040551366,0,0.174693853,0.062937063,0.062937063,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annie,3876,161.6197917,64.35657268,67.86476724,60.96532493,72.676737,0.378931525,0.568747535,3.878875,0.041708333,387,53.06367459,52.69791404,50.28259577,0.024226447,0.018813759,0.102396154,0,4.071428571,5.612031536,24,1,14,0.003611971,Annie,http://www.movie-list.com/trailers/annie,Musical/ Comedy/ Drama/ Family,19-Dec-14,http://imdb.com/title/tt1823664/,0.079134452,0.048543186,0,0.218991684,0.0375,0.025,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Anomalisa,2901,120.9541667,64.31309612,49.37238138,68.69685998,80.97047824,0.65880732,1.077434393,6.75675,0.041708333,181,41.10419447,56.23514011,57.32962187,0.013368621,0.01075462,0.052192957,0,25,14.94991639,39,1,4,0.001378835,Anomalisa,http://www.movie-list.com/trailers/anomalisa,Animation/ Comedy/ Drama,30-Dec-15,http://imdb.com/title/tt2401878/,0.07059612,0.033158298,0,0.141592117,0.041666667,0.066666667,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
An-Open-Secret,2919,121.7049167,67.03009646,62.04074298,68.87827017,70.65415606,0.443917739,0.720762785,5.005,0.041708333,272,23.40200799,23.37441,24.13850069,0.015396617,0.011709757,0.103007053,0,24,0,24,24,2,0.000685166,An Open Secret,http://www.movie-list.com/trailers/opensecret,Documentary,5-Jun-15,http://imdb.com/title/tt3677412/,0.068302843,0.034803868,0,0.186617035,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Another-Me,3015,125.7089167,48.59886509,43.76228786,51.38389802,46.98218518,0.278381148,0.541195868,5.005,0.041708333,427,36.30946091,39.9829204,35.71183309,0.013981297,0.017478931,0.141369358,0,16,11.43095213,32,6,3,0.000995025,Another Me,http://www.movie-list.com/trailers/anotherme,Mystery/ Thriller,22-Aug-14,http://imdb.com/title/tt1816608/,0.0692241,0.031151094,0,0.117231434,0.040322581,0.056451613,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antboy,2459,98.32,72.36629369,61.2690385,76.26456301,81.4533298,0.48199005,0.649013043,4,0.04,201,37.33472515,37.49839405,46.57004362,0.035370848,0.038209197,0.21054145,0,6.3,9.767804257,29,1,10,0.004066694,Antboy,http://www.movie-list.com/trailers/antboy,Adventure/ Comedy/ Family,16-Apr-14,http://imdb.com/title/tt2436046/,0.157606914,0.061573677,0,0.273426007,0.12371134,0.103092784,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Ant-Man,2784,116.0742917,36.23403148,31.00091479,38.38215649,38.92572098,0.330091667,1.078611067,12.012,0.041708333,350,28.41731822,32.46702433,33.76066853,0.01524734,0.01951964,0.170157382,0,19,16.18641406,39,2,5,0.001795977,Ant-Man,http://www.movie-list.com/trailers/antman,,17-Jul-15,http://imdb.com/title/tt0478970/,0.055117477,0.042326423,0,0.180548821,0.026086957,0.026086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apartment-1303-3D,2998,124.999875,51.81402126,49.96342747,52.64188287,52.44883816,0.379812057,0.68514987,4.421083333,0.041708333,329,40.44319042,39.49463921,36.24537359,0.015732423,0.014120926,0.111297743,0,7.382352941,10.82484807,50,1,34,0.011340894,Apartment 1303 3D,http://www.movie-list.com/trailers/apartment1303,Horror,25-Jul-13,http://www.imdb.com/title/tt1540767/,0.062489689,0.051553582,0,0.254291038,0.088709677,0.072580645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Pigeon-Sat-on-a-Branch-Reflecting-on-Existence,2442,101.8100417,49.98922267,43.71608,52.67089954,52.67252919,3.224054167,3.840144786,17.05870833,0.041708333,30,32.09749593,38.4244305,40.72494931,0.031353472,0.021057448,0.079366319,0.001085069,15.75,10.82531755,28,1,4,0.001638002,A Pigeon Sat on a Branch Reflecting on Existence,http://www.movie-list.com/trailers/pigeonsatonabranch,Comedy/ Drama,3-Jun-15,http://imdb.com/title/tt1883180/,0.067595951,0.034505258,0,0.139770503,0.13,0.08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Appropriate-Behavior,2708,112.9044583,42.10598514,40.77356414,41.83022722,47.05634596,0.979964493,1.36279954,6.089416667,0.041708333,115,29.98699534,29.19627373,31.74380403,0.013066333,0.010291529,0.051599121,0,2.8,1.939071943,6,1,5,0.001846381,Appropriate Behavior,http://www.movie-list.com/trailers/appropriatebehavior,Comedy,TBA 2015,http://imdb.com/title/tt3077108/,0.047480917,0.017316077,0.004755269,0.106837036,0.162162162,0.144144144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Resurrection,721,30.03,42.38262692,39.41386679,43.6381687,43.73874663,0.230358333,0.314900164,1.418083333,0.041708333,130,32.08735507,35.43423173,36.65436619,0.025409848,0.041749163,0.248858507,0,1.454545455,0.655554777,3,1,11,0.015256588,A Resurrection,http://www.movie-list.com/trailers/resurrection,Horror,22-Mar-13,http://www.imdb.com/title/tt1817276/,0.115452343,0.025386204,0.084729713,0.167002823,0.172413793,0.137931034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Are-You-Here,3577,149.149,65.22524821,54.91329369,68.96506668,73.06289987,0.9425,1.25366278,9.217541667,0.041708333,154,32.922602,41.0947944,43.82281458,0.034751971,0.024988142,0.157259115,0.001375868,22,0,22,22,1,0.000279564,Are You Here,http://www.movie-list.com/trailers/areyouhere,Comedy/ Romance,22-Aug-14,http://imdb.com/title/tt1545754/,0.072579544,0.031608844,0,0.131523314,0.081081081,0.074324324,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentos-Dracula-3D,2079,86.66991667,43.60316436,36.7206448,45.07435149,54.11157282,0.359953431,0.523117391,3.837166667,0.041708333,238,28.13307033,33.18637188,29.2771513,0.039432711,0.055692099,0.299968405,0,5.473684211,4.626791784,24,1,19,0.009139009,Argento's Dracula 3D,http://www.movie-list.com/trailers/dracula3d,Horror/ Romance/ Thriller,4-Oct-13,http://imdb.com/title/tt1852770/,0.107183314,0.049176757,0.011611354,0.235600979,0.117647059,0.105882353,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Around-the-Block,2936,122.4139583,44.56943858,38.1957648,45.44611276,56.80575693,0.555289583,0.767258975,4.337666667,0.041708333,220,22.92267487,24.97791069,37.00848067,0.019404709,0.017814602,0.090040148,0,3.625,4.846067994,22,2,16,0.005449591,Around the Block,http://www.movie-list.com/trailers/aroundtheblock,Drama,TBA 2014,http://imdb.com/title/tt1847541/,0.108413489,0.040396346,0,0.212547853,0.090909091,0.049586777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthur-Newman,4202,140.0333333,73.2072108,67.1471905,77.63891977,66.34096189,0.534223919,0.74437903,5.033333333,0.033333333,262,35.68699317,38.24086203,27.96151776,0.021043161,0.020166012,0.107228978,0.001039642,0,0,0,0,0,0,Arthur Newman,http://www.movie-list.com/trailers/arthurnewman,Comedy/ Drama,26-Apr-13,http://imdb.com/title/tt1930546/,0.160328416,0.085085664,0,0.407705287,0.064748201,0.035971223,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
As-Above-So-Below,3620,150.9424583,37.85702236,32.00763206,41.82655338,32.78731844,0.35948129,0.6919571,7.007,0.041708333,412,29.21845914,36.43397427,32.29934488,0.012171943,0.025936086,0.406733469,0,8.16,11.64364204,46,1,25,0.006906077,As Above/ So Below,http://www.movie-list.com/trailers/asabovesobelow,Horror/ Thriller,28-Aug-14,http://imdb.com/title/tt2870612/,0.15290372,0.077850399,0,0.325496938,0.08,0.053333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Single-Shot,2398,99.974875,40.5321406,36.50497349,44.11271708,32.68981665,0.674524425,0.682976585,5.046708333,0.041708333,145,21.23103096,28.09655574,17.70831898,0.007905953,0.012412712,0.078642004,0,13.6,14.49965517,50,1,10,0.004170142,A Single Shot,http://www.movie-list.com/trailers/singleshot,Crime/ Drama/ Thriller ,20-Sep-13,http://imdb.com/title/tt1540741/,0.043840211,0.028013235,0,0.124117827,0.131313131,0.070707071,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
As-Luck-Would-Have-It,2264,94.38595833,46.08943021,36.03269751,48.24607204,61.3930933,0.224938063,0.45057628,4.838166667,0.041708333,407,19.83498964,19.74062041,23.1702364,0.022161808,0.01947301,0.095837673,0,6.928571429,10.75349967,35,1,14,0.006183746,As Luck Would Have It,http://www.movie-list.com/trailers/asluckwouldhaveit,Drama,30-Jan-13,http://www.imdb.com/title/tt1808240/,0.056637369,0.02584702,0,0.141594802,0.096774194,0.075268817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ass-Backwards,3463,144.39425,61.68224239,56.57284258,62.29754998,71.96454298,0.99553477,1.195421795,7.924583333,0.041708333,145,44.09463068,42.71471517,37.83671219,0.038045636,0.02736029,0.221179917,0,23.4,19.5202459,49,1,5,0.001443835,Ass Backwards,http://www.movie-list.com/trailers/assbackwards,Adventure/ Comedy,8-Nov-13,http://imdb.com/title/tt1509788/,0.083360561,0.036099708,0,0.17303019,0.097902098,0.097902098,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
At-Middleton,2977,124.124,91.80763797,77.99312646,97.528492,98.65147073,0.69584581,0.832694279,5.046708333,0.041708333,177,34.45615873,37.6422577,41.49894696,0.045352622,0.045363601,0.206885851,0.001382378,24,0,24,24,1,0.000335909,At Middleton,http://www.movie-list.com/trailers/atmiddleton,Romance,31-Jan-14,http://imdb.com/title/tt1483324/,0.105173299,0.047706609,0,0.22158463,0.06504065,0.040650407,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
At-the-Devils-Door,3634,151.526375,29.24101088,25.86657778,30.45952231,31.83992267,0.411741939,0.817437702,8.425083333,0.041708333,367,20.06565751,22.87055597,22.98134254,0.008908803,0.014156361,0.102195095,0,9.046511628,17.13415396,80,1,43,0.011832691,At the Devil's Door,http://www.movie-list.com/trailers/atthedevilsdoor,Horror/ Thriller,12-Sep-14,http://imdb.com/title/tt2597242/,0.103895984,0.069716374,0,0.432113142,0.086666667,0.06,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August-Osage-County,3539,147.5640833,55.41120873,47.76252447,58.23509164,60.97360855,0.393685976,0.684955549,5.964291667,0.041708333,369,32.8297642,37.32716385,42.73247581,0.014937147,0.012323733,0.066137153,0,7.333333333,8.956685895,20,1,3,0.000847697,August: Osage County,http://www.movie-list.com/trailers/augustosagecounty,Comedy/ Drama,25-Dec-13,http://imdb.com/title/tt1322269/,0.074972843,0.033331821,0,0.208077452,0.116438356,0.102739726,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austenland,2977,124.124,74.26661934,60.46556189,79.54345911,83.34607361,1.591502193,0.962151931,5.130125,0.166833333,76,20.69669518,23.71116969,26.45104087,0.055743253,0.040345449,0.240840492,0.001335486,18,0,18,18,1,0.000335909,Austenland,http://www.movie-list.com/trailers/austenland,Comedy/ Romance,16-Aug-13,http://imdb.com/title/tt1985019/,0.102693943,0.042502608,0,0.199295137,0.073170732,0.032520325,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
