movie_title,webpage_url,genre,release_date,imdb_url,flv_files,mov1_files,mov2_files,mp4_files
Race,http://www.movie-list.com/trailers/race,"Biography, Drama, Sport","February 19, 2016",http://imdb.com/title/tt3499096/,,,,['http://cdn.movie-list.com/hd/race720.mp4']
Race to Witch Mountain,http://www.movie-list.com/trailers/racetowitchmountain,,"March 13, 2009",http://www.imdb.com/title/tt1075417/,"['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/392.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/393.flv']","['http://movies.apple.com/movies/disney/racetowitchmountain/racetowitchmountain-sbspot_1080p.mov', 'http://movies.apple.com/movies/disney/racetowitchmountain/racetowitchmountain-sbspot_720p.mov', 'http://movies.apple.com/movies/disney/racetowitchmountain/racetowitchmountain-sbspot_480p.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/racetowitchmountain_033071/racetowitchmountain_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/racetowitchmountain_033071/racetowitchmountain_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/racetowitchmountain_033071/racetowitchmountain_trlr_01_480p_dl.mov']",,
Racing Stripes,http://www.movie-list.com/trailers/racingstripes,,"January 14, 2005",,,"['http://pdl.warnerbros.com/wbmovies/racingstripes/teaser/teaser_hi/teaser_a.mov', 'http://pdl.warnerbros.com/wbmovies/racingstripes/teaser/teaser_med/teaser_a.mov', 'http://pdl.warnerbros.com/wbmovies/racingstripes/teaser/teaser_lo/teaser_a.mov', 'http://pdl.warnerbros.com/wbmovies/racingstripes/teaser2/teaser2_hi/teaser2_a.mov', 'http://pdl.warnerbros.com/wbmovies/racingstripes/teaser2/teaser2_med/teaser2_a.mov', 'http://pdl.warnerbros.com/wbmovies/racingstripes/teaser2/teaser2_lo/teaser2_a.mov', 'http://pdl.warnerbros.com/wbmovies/racingstripes/trailer3_hi/trailer3_a.mov', 'http://pdl.warnerbros.com/wbmovies/racingstripes/trailer3_med/trailer3_a.mov', 'http://pdl.warnerbros.com/wbmovies/racingstripes/trailer3_lo/trailer3_a.mov', 'http://www.racing-stripes.jp/mov/teaser-l.mov', 'http://www.racing-stripes.jp/mov/teaser-s.mov']",,
Radio,http://www.movie-list.com/trailers/radio,,"October 24, 2003",,,"['http://a772.g.akamai.net/5/772/51/c1e3d38a8364fd/1a1a1aaa2198c627970773d80669d84574a8d80d3cb12453c02589f25382f668c9329e0375e8178af967e03faf187bef64d63baedd4fb0147dec/radio_m480.mov', 'http://a772.g.akamai.net/5/772/51/c1e3d38a8364fd/1a1a1aaa2198c627970773d80669d84574a8d80d3cb12453c02589f25382f668c9329e0375e8178af967e03faf187bef64d63baedd4fb0147dec/radio_m320.mov', 'http://a772.g.akamai.net/5/772/51/c1e3d38a8364fd/1a1a1aaa2198c627970773d80669d84574a8d80d3cb12453c02589f25382f668c9329e0375e8178af967e03faf187bef64d63baedd4fb0147dec/radio_m240.mov']",,
Rag Tale,http://www.movie-list.com/trailers/ragtale,,"October 7, 2005",,,"['http://download.wire9.com/substance/rag_tale_trailer/rag_tale_trailer_330k.mov', 'http://download.wire9.com/substance/rag_tale_trailer/rag_tale_trailer_100k.mov', 'http://download.wire9.com/substance/rag_tale_trailer/rag_tale_trailer_030k.mov']",,
Rage,http://www.movie-list.com/trailers/rage,"Action, Crime, Thriller","July 11, 2014",http://imdb.com/title/tt2401807/,,,,['http://cdn.movie-list.com/hd/rage720.mp4']
The Raid 2,http://www.movie-list.com/trailers/raid2,"Action, Crime, Thriller","March 28, 2014",http://imdb.com/title/tt2265171/,,,,['http://cdn.movie-list.com/hd/raid2720.mp4']
The Raid: Redemption,http://www.movie-list.com/trailers/raid,Action ,"March 23, 2012",http://imdb.com/title/tt1899353/,"['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1939.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1714.flv']","['http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201202/24/41146/raidredemptionthe_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201202/24/41146/raidredemptionthe_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201202/24/41146/raidredemptionthe_trlr_01_480p_dl.mov']",,
Raiders Of The Lost Ark,http://www.movie-list.com/trailers/raidersofthelostark,,"June 12, 1981",,,['http://videos.movie-list.com/classics/raiders-of-the-lost-ark.mov'],,
Raiders!: The Story of the Greatest Fan Film Ever Made,http://www.movie-list.com/trailers/raiders,Documentary,TBA 2015,http://imdb.com/title/tt3551954/,,,,['http://cdn.movie-list.com/hd/raiders720.mp4']
The Railway Man,http://www.movie-list.com/trailers/railwayman,"Biography, Drama","April 11, 2014",http://imdb.com/title/tt2058107/,,,,"['http://cdn.movie-list.com/hd/railwaymanb720.mp4', 'http://cdn.movie-list.com/hd/railwayman720.mp4']"
Rain Man,http://www.movie-list.com/trailers/rainman,,"December 16, 1988",,,['http://videos.movie-list.com/classics/rain-man.mov'],,
Raise Your Voice,http://www.movie-list.com/trailers/raiseyourvoice,,"October 8, 2004",,,"['http://progressive.stream.aol.com/newline/gl/newline/trailers/raiseyourvoice/RaiseYourVoice_700_dl.mov', 'http://progressive.stream.aol.com/newline/gl/newline/trailers/raiseyourvoice/RaiseYourVoice_300_dl.mov']",,
Raising Helen,http://www.movie-list.com/trailers/raisinghelen,,"May 26, 2004",,,"['http://bvim-qt.vitalstream.com/RaisingHelen/RaisingHelen_T1_1289_3000.mov', 'http://bvim-qt.vitalstream.com/RaisingHelen/RaisingHelen_T1_1289_1500.mov', 'http://bvim-qt.vitalstream.com/RaisingHelen/RaisingHelen_T1_1289_0300.mov']",,
Rambo III,http://www.movie-list.com/trailers/rambo3,"Action, War","May 25, 1988",,,['http://videos.movie-list.com/classics/rambo3.mov'],,
Rambo: First Blood Part II,http://www.movie-list.com/trailers/rambo,Action,"May 22, 1985",,,['http://videos.movie-list.com/classics/rambo.mov'],,
Rampart,http://www.movie-list.com/trailers/rampart,"Action, Crime, Drama","February 10, 2012",http://www.imdb.com/title/tt1640548/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1833.flv'],"['http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/rampart_10068768/rampart_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/rampart_10068768/rampart_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/rampart_10068768/rampart_trlr_01_480p_dl.mov']",,
Rango,http://www.movie-list.com/trailers/rango,"Animation, Action, Adventure ","March 4, 2011",http://www.imdb.com/title/tt1192628/,"['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1409.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1354.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1140.flv']","['http://downloads.paramount.com/mp/Rango/RANGO_SBSpot_h264_1080.mov', 'http://downloads.paramount.com/mp/Rango/RANGO_SBSpot_h264_720.mov', 'http://downloads.paramount.com/mp/Rango/RANGO_SBSpot_h264_480.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/rango_035373/rango_trlr_03_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/rango_035373/rango_trlr_03_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/rango_035373/rango_trlr_03_480p_dl.mov', 'http://downloads.paramount.com/mp/Rango/Rango_Trl2_h264_1080.mov', 'http://downloads.paramount.com/mp/Rango/Rango_Trl2_h264_720.mov', 'http://downloads.paramount.com/mp/Rango/Rango_Trl2_h264_480.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/rango_035373/rango_trlr_02_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/rango_035373/rango_trlr_02_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/rango_035373/rango_trlr_02_480p_dl.mov']",,
Ransom,http://www.movie-list.com/trailers/ransom,"Action, Crime, Drama, Thriller","November 8, 1996",,,['http://videos.movie-list.com/classics/ransom.mov'],,
Rapturepalooza,http://www.movie-list.com/trailers/rapturepalooza,"Comedy, Fantasy, Horror","June 7, 2013",http://imdb.com/title/tt1879032/,,,,['http://cdn.movie-list.com/hd/rapturepalooza720.mp4']
Rare Exports: A Christmas Tale,http://www.movie-list.com/trailers/rareexports,"Action, Comedy, Fantasy","December 3, 2010",http://imdb.com/title/tt1401143/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1294.flv'],"['http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/rareexportsachristmastale_10046778/rareexportsachristmastale_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/rareexportsachristmastale_10046778/rareexportsachristmastale_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/rareexportsachristmastale_10046778/rareexportsachristmastale_trlr_01_480p_dl.mov']",,
Ratatouille,http://www.movie-list.com/trailers/ratatouille,"Animation, Comedy, Family ","June 29, 2007",http://www.imdb.com/title/tt0382932/,,"['http://bvim-qref.sitestream.com/Ratatouille/TR1/Ratatouille_Trailer1_Flattened_1080HD.mov', 'http://bvim-qref.sitestream.com/Ratatouille/TR1/Ratatouille_Trailer1_Flattened_720HD.mov', 'http://bvim-qref.sitestream.com/Ratatouille/TR1/Ratatouille_Trailer1_Flattened_480HD.mov', 'http://progressive.totaleclips.com.edgesuite.net/100/b10070_b2z.mov', 'http://progressive.totaleclips.com.edgesuite.net/100/b10070_b2a1.mov', 'http://progressive.totaleclips.com.edgesuite.net/100/b10070_b2a2.mov', 'http://progressive.totaleclips.com.edgesuite.net/100/b10054_b2z.mov', 'http://progressive.totaleclips.com.edgesuite.net/100/b10054_b2a1.mov', 'http://progressive.totaleclips.com.edgesuite.net/100/b10054_b2a2.mov']",,
Ratchet and Clank,http://www.movie-list.com/trailers/ratchetandclank,"Animation, Action, Adventure","April 29, 2016",http://imdb.com/title/tt2865120/,,,,['http://cdn.movie-list.com/hd/ratchetandclank720.mp4']
The Raven,http://www.movie-list.com/trailers/raven,Thriller,"April 27, 2012",http://www.imdb.com/title/tt1486192/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1775.flv'],"['http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/raventhe_10059909/raventhe_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/raventhe_10059909/raventhe_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/raventhe_10059909/raventhe_trlr_01_480p_dl.mov']",,
Raze,http://www.movie-list.com/trailers/raze,"Action, Horror","January 10, 2014",http://imdb.com/title/tt2111392/,,,,['http://cdn.movie-list.com/hd/raze720.mp4']
Reach Me,http://www.movie-list.com/trailers/reachme,Drama,"November 21, 2014",http://imdb.com/title/tt0959306/,,,,['http://cdn.movie-list.com/hd/reachme720.mp4']
The Reader,http://www.movie-list.com/trailers/reader,"Drama, Romance","December 10, 2008",http://www.imdb.com/title/tt0976051/,,"['http://movies.apple.com/movies/weinstein/thereader/thereader-tlr1_1080p.mov', 'http://movies.apple.com/movies/weinstein/thereader/thereader-tlr1_720p.mov', 'http://movies.apple.com/movies/weinstein/thereader/thereader-tlr1_480p.mov']",,
Real Steel,http://www.movie-list.com/trailers/realsteel,,"October 7, 2011",http://www.imdb.com/title/tt0433035/,"['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1568.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1343.flv']","['http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/realsteel_10016595/realsteel_trlr_02_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/realsteel_10016595/realsteel_trlr_02_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/realsteel_10016595/realsteel_trlr_02_480p_dl.mov', 'http://wdmp.rd.llnwd.net/wdsmp/RealSteel/TRL1/OS/RealSteel_Tlr1_1080.mov', 'http://wdmp.rd.llnwd.net/wdsmp/RealSteel/TRL1/OS/RealSteel_Tlr1_720.mov', 'http://wdmp.rd.llnwd.net/wdsmp/RealSteel/TRL1/OS/RealSteel_Tlr1_480.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/realsteel_10016595/realsteel_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/realsteel_10016595/realsteel_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/realsteel_10016595/realsteel_trlr_01_480p_dl.mov']",,
Reality,http://www.movie-list.com/trailers/reality,"Comedy, Drama","March 15, 2013",http://www.imdb.com/title/tt1846487/,,,,['http://cdn.movie-list.com/hd/reality720.mp4']
The Reaping,http://www.movie-list.com/trailers/reaping,"Horror, Thriller ","April 6, 2007",,,"['http://pdl.warnerbros.com/wbmovies/thereaping/trailer_500.mov', 'http://pdl.warnerbros.com/wbmovies/thereaping/trailer_300.mov', 'http://pdl.warnerbros.com/wbmovies/thereaping/trailer_100.mov', 'http://pdl.warnerbros.com/wbmovies/thereaping/trailer_500.mov', 'http://pdl.warnerbros.com/wbmovies/thereaping/trailer_300.mov', 'http://pdl.warnerbros.com/wbol/uk/movies/reapingthe/reaping_the_tlrf3_qt_500.mov', 'http://pdl.warnerbros.com/wbol/uk/movies/reapingthe/reaping_the_tlrf3_qt_300.mov']",,
Rear Window,http://www.movie-list.com/trailers/rearwindow,"Mystery, Thriller","August 1, 1954",http://imdb.com/title/tt0047396/,,['http://videos.movie-list.com/classics/MOV/rearwindow.mov'],,
Reasonable Doubt,http://www.movie-list.com/trailers/reasonabledoubt,"Crime, Thriller","January 17, 2014",http://imdb.com/title/tt2304953/,,,,['http://cdn.movie-list.com/hd/reasonabledoubt720.mp4']
The Rebound,http://www.movie-list.com/trailers/rebound09,"Comedy, Romance ",2011,http://www.imdb.com/title/tt1205535/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/675.flv'],,,
The Reckoning,http://www.movie-list.com/trailers/reckoning,,"March 5, 2004",,,"['http://www.paramountclassics.com/reckoning/thereckoning_trailer_wide_640x272.mov', 'http://www.paramountclassics.com/reckoning/thereckoning_trailer_wide_432x184.mov', 'http://www.paramountclassics.com/reckoning/thereckoning_trailer_wide_320x136.mov']",,
Reclaim,http://www.movie-list.com/trailers/reclaim,Thriller,"September 19, 2014",http://imdb.com/title/tt3202890/,,,,['http://cdn.movie-list.com/hd/reclaim720.mp4']
Reclaiming the Blade,http://www.movie-list.com/trailers/reclaimingtheblade,Documentary,"December 15, 2008",http://www.imdb.com/title/tt0961079/,,"['http://movies.apple.com/movies/independent/reclaimingtheblade/reclaimingtheblade_720p.mov', 'http://movies.apple.com/movies/independent/reclaimingtheblade/reclaimingtheblade_480p.mov']",,
Reconstruction,http://www.movie-list.com/trailers/reconstruction,,"September 10, 2004",,,"['http://qt01.palmpictures.com/rntr_q300.mov', 'http://qt01.palmpictures.com/rntr_q60.mov']",,
Red,http://www.movie-list.com/trailers/red2010,"Action, Comedy ","October 15, 2010",http://www.imdb.com/title/tt1245526/,"['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1162.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1141.flv']","['http://content.red-themovie.com/video/hd/Red_Tlr2_1080.mov', 'http://content.red-themovie.com/video/hd/Red_Tlr2_720.mov', 'http://content.red-themovie.com/video/hd/Red_Tlr2_480.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/red_10020540/red_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/red_10020540/red_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/red_10020540/red_trlr_01_480p_dl.mov']",,
RED 2,http://www.movie-list.com/trailers/red2,"Action, Comedy, Crime ","August 2, 2013",http://imdb.com/title/tt1821694/,,,,"['http://cdn.movie-list.com/hd/red2b720.mp4', 'http://cdn.movie-list.com/hd/red2720.mp4']"
Red Army,http://www.movie-list.com/trailers/redarmy,"Documentary, Biography, History","January 22, 2015",http://imdb.com/title/tt3264102/,,,,['http://cdn.movie-list.com/hd/redarmy720.mp4']
Red Cliff (Chi bi),http://www.movie-list.com/trailers/redcliff,"Action, Adventure, Drama, War ","November 20, 2009",http://imdb.com/title/tt0425637/,"['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/867.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/426.flv']","['http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/redcliff_027345/redcliff_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/redcliff_027345/redcliff_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/redcliff_027345/redcliff_trlr_01_480p_dl.mov', 'http://movies.apple.com/movies/magnolia_pictures/redcliff/redcliff-tlr_1080p.mov', 'http://movies.apple.com/movies/magnolia_pictures/redcliff/redcliff-tlr_720p.mov', 'http://movies.apple.com/movies/magnolia_pictures/redcliff/redcliff-tlr_480p.mov']",,
Red Dawn,http://www.movie-list.com/trailers/reddawn,Action ,"November 21, 2012",http://www.imdb.com/title/tt1234719/,,"['http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201208/21/46279/reddawn_trlr_1_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201208/21/46279/reddawn_trlr_1_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201208/21/46279/reddawn_trlr_1_480p_dl.mov']",,
Red Eye,http://www.movie-list.com/trailers/redeye,,"August 19, 2005",,,"['http://www.dreamworks.com/trailers/redeye/redeye_tsr_qt_640.mov', 'http://www.dreamworks.com/trailers/redeye/redeye_tsr_qt_480.mov', 'http://www.dreamworks.com/trailers/redeye/redeye_tsr_qt_352.mov', 'http://www.dreamworks.com/trailers/redeye/redeye_tsr_qt_240.mov', 'http://www.dreamworks.com/trailers/redeye/redeye_trlr1_qt_640.mov', 'http://www.dreamworks.com/trailers/redeye/redeye_trlr1_qt_480.mov', 'http://www.dreamworks.com/trailers/redeye/redeye_trlr1_qt_352.mov', 'http://www.dreamworks.com/trailers/redeye/redeye_trlr1_qt_240.mov', 'http://www.dreamworks.com/trailers/redeye/clips/redeye_feat1_qt_480.mov', 'http://www.dreamworks.com/trailers/redeye/clips/redeye_feat1_qt_352.mov', 'http://www.dreamworks.com/trailers/redeye/clips/redeye_feat1_qt_240.mov', 'http://www.dreamworks.com/trailers/redeye/clips/redeye_feat2_qt_480.mov', 'http://www.dreamworks.com/trailers/redeye/clips/redeye_feat2_qt_352.mov', 'http://www.dreamworks.com/trailers/redeye/clips/redeye_feat2_qt_240.mov']",,
Red Flag,http://www.movie-list.com/trailers/redflag,"Comedy, Romance","February 22, 2013",http://www.imdb.com/title/tt2147048/,,"['http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201302/21/2500/redflag_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201302/21/2500/redflag_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201302/21/2500/redflag_trlr_01_480p_dl.mov']",,['http://cdn.movie-list.com/hd/redflag720.mp4']
Red Heat,http://www.movie-list.com/trailers/redheat,,"June 17, 1988",,,['http://videos.movie-list.com/classics/red_heat.mov'],,
Red Hook Summer,http://www.movie-list.com/trailers/redhooksummer,Drama,"August 10, 2012",http://www.imdb.com/title/tt1989593/,,"['http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201207/03/45423/redhooksummer_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201207/03/45423/redhooksummer_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201207/03/45423/redhooksummer_trlr_01_480p_dl.mov']",,
Red Lights,http://www.movie-list.com/trailers/redlights,Thriller,"July 13, 2012",http://www.imdb.com/title/tt1748179/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1723.flv'],"['http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201206/01/44778/redlights_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201206/01/44778/redlights_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201206/01/44778/redlights_trlr_01_480p_dl.mov']",,
Red Riding Hood,http://www.movie-list.com/trailers/redridinghood,"Drama, Thriller","March 11, 2011",http://www.imdb.com/title/tt1486185/,"['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1385.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1316.flv']","['http://pdl.warnerbros.com/wbmovies/redridinghood/trl2/RRH_TRL2_1080.mov', 'http://pdl.warnerbros.com/wbmovies/redridinghood/trl2/RRH_TRL2_720.mov', 'http://pdl.warnerbros.com/wbmovies/redridinghood/trl2/RRH_TRL2_480.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/redridinghood_10036127/redridinghood_trlr_02_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/redridinghood_10036127/redridinghood_trlr_02_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/redridinghood_10036127/redridinghood_trlr_02_480p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/redridinghood_10036127/redridinghood_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/redridinghood_10036127/redridinghood_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/redridinghood_10036127/redridinghood_trlr_01_480p_dl.mov', 'http://pdl.warnerbros.com/wbmovies/redridinghood/RedRidingHood_TRL1_1080.mov', 'http://pdl.warnerbros.com/wbmovies/redridinghood/RedRidingHood_TRL1_720.mov', 'http://pdl.warnerbros.com/wbmovies/redridinghood/RedRidingHood_TRL1_480.mov']",,
Red Road,http://www.movie-list.com/trailers/redroad,Drama ,"April 13, 2007",,,"['http://www.redroadfilm.net/trailer_red/Red_Road_Tr768K_Stream_002.mov', 'http://www.substance001.net/red_road_trailer/red_road_trailer_850k.mov', 'http://www.substance001.net/red_road_trailer/red_road_trailer_330k.mov']",,
Red State,http://www.movie-list.com/trailers/redstate,"Horror, Thriller ","September 23, 2011",http://www.imdb.com/title/tt0873886/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1361.flv'],,,
Red Tails,http://www.movie-list.com/trailers/redtails,"Action, Adventure, Drama, War","January 20, 2012",http://www.imdb.com/title/tt0485985/,"['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1818.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1694.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1660.flv']","['http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/redtails_030996/redtails_trlr_02_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/redtails_030996/redtails_trlr_02_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/redtails_030996/redtails_trlr_02_480p_dl.mov']",,
Redacted,http://www.movie-list.com/trailers/redacted,"Drama, War","November 16, 2007",http://www.imdb.com/title/tt0937237/,,['http://pdl.stream.aol.com/aol/us/moviefone/movies/2007/redacted_030828/redacted_trlr_01_1500_dl.mov'],,
Redbelt,http://www.movie-list.com/trailers/redbelt,"Action, Drama","May 2, 2008",http://www.imdb.com/title/tt1012804/,,"['http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/redbelt_030128/redbelt_trlr_01_1500_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/redbelt_030128/redbelt_trlr_01_700_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/redbelt_030128/redbelt_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/redbelt_030128/redbelt_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/redbelt_030128/redbelt_trlr_01_480p_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/redbelt_030128/redbelt_trlr_02_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/redbelt_030128/redbelt_trlr_02_720p_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/redbelt_030128/redbelt_trlr_02_480p_dl.mov']",,
Redemption (aka: Hummingbird),http://www.movie-list.com/trailers/hummingbird,Thriller ,"June 28, 2013",http://imdb.com/title/tt1893256/,,,,['http://cdn.movie-list.com/hd/riddick720.mp4']
Redline,http://www.movie-list.com/trailers/redline,Action,"April 13, 2007",,,['http://images.hollywood.com/quicktime/redline_chi_t_low.mov'],,
Refuge,http://www.movie-list.com/trailers/refuge,Drama,"March 28, 2014",http://imdb.com/title/tt1844763/,,,,['http://cdn.movie-list.com/hd/refuge720.mp4']
Regression,http://www.movie-list.com/trailers/regression,Thriller,"February 5, 2016",http://imdb.com/title/tt3319920/,,,,"['http://cdn.movie-list.com/hd/regressionb720.mp4', 'http://cdn.movie-list.com/hd/regression720.mp4']"
Reign Over Me,http://www.movie-list.com/trailers/reignoverme,Drama,"March 23, 2007",,,['http://pdl.stream.aol.com/aol/us/moviefone/movies/2006/reignoverme_024543/reignoverme_trlr_01_dl.mov'],,
The Reluctant Fundamentalist,http://www.movie-list.com/trailers/reluctantfundamentalist,Thriller ,"April 26, 2013",http://imdb.com/title/tt2032557/,,,,['http://cdn.movie-list.com/hd/reluctantfundamentalist720.mp4']
The Remaining,http://www.movie-list.com/trailers/remaining,"Horror, Thriller","September 5, 2014",http://imdb.com/title/tt2714380/,,,,['http://cdn.movie-list.com/hd/remaining720.mp4']
Remember,http://www.movie-list.com/trailers/remember,"Drama, Thriller","February 12, 2016",http://imdb.com/title/tt3704050/,,,,['http://cdn.movie-list.com/hd/remember720.mp4']
