title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,avg_shot_length,num_shots,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url,mean_volume,std_dev_volume,min_volume,max_volume,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short
Eden,3000,125.083291667,120.978919712,99.82192460010924,129.16292397101282,134.41675506690854,0.374372997998,333,Eden,http://www.movie-list.com/trailers/eden,Drama,14-Nov-08,http://www.imdb.com/title/tt1020950/,0.0579441723233,0.035210255679,0.0,0.160287017661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nymphomaniac-Volume-I,2594,108.149708333,100.306958457,90.46383165035108,101.41439770970902,120.50059404188049,0.742171690307,141,Nymphomaniac: Volume I,http://www.movie-list.com/trailers/nymphomaniac,Drama,21-Mar-14,http://imdb.com/title/tt1937390/,0.0884655915886,0.0450060609733,0.0,0.240931616877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wetlands,3615,150.583333333,137.958531695,138.09596468691635,132.0230230133536,168.28187141291087,0.491530054645,305,Wetlands,http://www.movie-list.com/trailers/wetlands,"Comedy, Drama",5-Sep-14,http://imdb.com/title/tt2524674/,0.088553766926,0.0543374621995,0.0,0.247268631828,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strange-Magic,3697,154.154,81.3856470234,76.14405628436008,85.26372284571742,75.23143236444777,0.419833333333,364,Strange Magic,http://www.movie-list.com/trailers/strangemagic,"Animation, Family, Fantasy ",23-Jan-15,http://imdb.com/title/tt4191054/,0.121801207759,0.0694042222014,0.0,0.317336877376,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Two-Night-Stand,3600,150.108291667,90.7588081917,79.16791793420083,95.91430455419416,94.68263813927865,0.769767271157,193,Two Night Stand,http://www.movie-list.com/trailers/twonightstand,"Comedy, Romance",26-Sep-14,http://imdb.com/title/tt2140619/,0.0767741203787,0.0315784042825,0.0,0.213491402844,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sinister-2,4577,152.533333333,93.5808583486,86.15342205214884,99.11672368745117,84.63231309360641,0.4191272052,359,Sinister 2,http://www.movie-list.com/trailers/sinister2,Horror,21-Aug-15,http://imdb.com/title/tt2752772/,0.0934152944255,0.0769216818971,0.0,0.380585664061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Martian,4745,197.864333333,75.7027527365,74.76631392046033,75.38166076957097,79.8777774902481,0.430422484985,444,The Martian,http://www.movie-list.com/trailers/martian,,2-Oct-15,http://imdb.com/title/tt3659388/,0.126300574344,0.0801366488612,0.0,0.368598424199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Intern,3646,152.026875,167.881248621,167.5251009624609,165.25179713764726,182.50167564611831,0.866713631985,173,The Intern,http://www.movie-list.com/trailers/intern,Comedy,25-Sep-15,http://imdb.com/title/tt2361509/,0.0584404392723,0.0234885138802,0.0,0.106719533224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Endless-Love,4122,137.504033333,119.011409007,100.11547004693098,125.43904150227921,135.5629618271228,0.274643830948,489,Endless Love,http://www.movie-list.com/trailers/endlesslove,"Drama, Romance",14-Feb-14,http://imdb.com/title/tt2318092/,0.0619192627061,0.0320854841414,0.0,0.136575597411,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Band-of-Robbers,2215,92.34225,69.1772086477,57.79511570610003,71.05220634251108,89.42634596598688,1.40439778646,64,Band of Robbers,http://www.movie-list.com/trailers/bandofrobbers,"Adventure, Comedy, Crime",15-Jan-16,http://imdb.com/title/tt4048668/,0.0874849482544,0.0503606270712,0.0,0.176161576966,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Black-or-White,3434,143.184708333,156.309609554,139.6988921023894,159.4496050964324,183.8306360769715,0.419271733539,324,Black or White,http://www.movie-list.com/trailers/blackorwhite,Drama,30-Jan-15,http://imdb.com/title/tt2883434/,0.0716879840785,0.0324161775517,0.0,0.151133395054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old-Fashioned,3374,140.682208333,97.1859302208,79.39638880223968,102.46081457345663,116.75308292236858,0.46862191358,297,Old Fashioned,http://www.movie-list.com/trailers/oldfashioned,"Drama, Romance",13-Feb-15,http://imdb.com/title/tt2048824/,0.0823708236948,0.0421992076968,0.0,0.199084005612,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fed-Up,3481,145.145,164.522845634,150.8868545767807,168.7008977133744,178.9064723052809,0.475559543919,296,Fed Up,http://www.movie-list.com/trailers/fedup,Documentary,9-May-14,http://imdb.com/title/tt2381335/,0.0768660627589,0.0411372108142,0.0,0.29691341449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Beneath-the-Harvest-Sky,2507,104.521083333,83.2128725329,80.45552334707754,83.52805057536503,88.8925519006336,0.705302298851,145,Beneath the Harvest Sky,http://www.movie-list.com/trailers/beneaththeharvestsky,Drama,2-May-14,http://imdb.com/title/tt2313896/,0.131088812852,0.0851225614511,0.0,0.487605697995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Rewrite,3440,143.434958333,118.467785498,115.96705310712827,119.9758343884038,117.36332050908905,0.782658014572,183,The Rewrite,http://www.movie-list.com/trailers/rewrite,"Comedy, Romance",TBA 2015,http://imdb.com/title/tt2509850/,0.118439740042,0.0297687536594,0.0,0.240761483081,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Search-for-General-Tso,3808,158.783625,148.26406623,123.89609727697527,152.5385683731917,190.2752905162818,0.541638936291,293,The Search for General Tso,http://www.movie-list.com/trailers/searchforgeneraltso,"Documentary, Comedy, History",2-Jan-15,http://imdb.com/title/tt3576038/,0.103426970057,0.052773571847,0.0,0.304172670487,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Term-Life,3676,153.278125,120.001003618,113.4128317111326,122.1211060983209,126.4633240373697,0.529013333333,275,Term Life,http://www.movie-list.com/trailers/termlife,"Crime, Drama",1-Mar-16,http://imdb.com/title/tt2978102/,0.115906640882,0.0661681861319,0.0,0.402682921375,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Days-to-Kill,3480,145.103291667,123.656512961,106.70474342907666,128.84970458910172,141.47095225123635,0.240362548692,599,3 Days to Kill,http://www.movie-list.com/trailers/3daystokill,"Action, Drama, Thriller",21-Feb-14,http://imdb.com/title/tt2172934/,0.162241930152,0.0948918751021,0.0,0.640793764665,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Battle-of-Tabato,2571,102.8,184.256642614,180.59922191287106,183.52333197210308,197.7836782130821,2.77189189189,37,The Battle of Tabato,http://www.movie-list.com/trailers/battleoftabato,Drama,TBA 2014,http://imdb.com/title/tt2671652/,0.0545500769802,0.0295171913011,0.0,0.190033557647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuck-In-Love,3387,141.224416667,120.302175658,105.27233323669097,123.2715625005648,144.52515847410592,0.614784508076,227,Stuck In Love,http://www.movie-list.com/trailers/stuckinlove,"Comedy, Drama",14-Jun-13,http://imdb.com/title/tt2205697/,0.206476023806,0.0833183445184,0.0,0.463960803339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Force-Majeure,3184,132.757625,192.448047842,194.18875360854503,192.55180833998986,187.5185780112379,1.376375,96,Force Majeure,http://www.movie-list.com/trailers/forcemajeure,"Comedy, Drama",24-Oct-14,http://imdb.com/title/tt3630276/,0.0850926760866,0.0768182848566,0.0,0.303890296216,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penthouse-North,2539,101.52,106.40663049,110.35591940871515,103.66756356216216,110.2490032238069,0.614901960784,153,Penthouse North,http://www.movie-list.com/trailers/penthousenorth,Thriller,4-Jan-14,http://imdb.com/title/tt2055709/,0.135873628415,0.0802470105106,0.0,0.325877145826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ex-Machina,2975,124.040583333,81.7252958772,78.07950256496855,84.6823301393156,76.12986639219052,0.340405060353,359,Ex Machina,http://www.movie-list.com/trailers/exmachina,,10-Apr-15,http://imdb.com/title/tt0470752/,0.122162934217,0.0881469545548,0.0,0.437124762579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloudy-With-a-Chance-of-Meatballs-2,3061,127.6275,110.54017627,101.8252473958603,113.93563832230535,116.00342217876444,0.40941438172,310,Cloudy With a Chance of Meatballs 2,http://www.movie-list.com/trailers/cloudywithachanceofmeatballs2,"Animation, Comedy, Family",27-Sep-13,http://imdb.com/title/tt1985966/,0.120177453756,0.0597213104722,0.0,0.333483031914,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Horrible-Bosses-2,2403,100.183416667,59.965412143,52.777457882749786,61.24852641581725,72.25741206820076,0.617614790287,151,Horrible Bosses 2,http://www.movie-list.com/trailers/horriblebosses2,Comedy,26-Nov-14,http://imdb.com/title/tt2170439/,0.0757741798179,0.0441106713828,0.0,0.172824711922,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Art-of-the-Steal,3542,147.689208333,107.309428242,113.17475446875248,105.38213714225215,101.94894410855275,0.385665244969,381,The Art of the Steal,http://www.movie-list.com/trailers/artofthesteal,Comedy,14-Mar-14,http://imdb.com/title/tt2172985/,0.0485078969742,0.0193740513706,0.0,0.117394684514,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul-Blart-Mall-Cop-2,3857,160.827333333,205.651439388,202.01118918017076,204.34000958482815,222.12902908343668,0.321686613475,470,Paul Blart: Mall Cop 2,http://www.movie-list.com/trailers/paulblart2,Comedy,17-Apr-15,http://imdb.com/title/tt3450650/,0.153849746936,0.0924732905371,0.0,0.424487638015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shrek-2,2038,67.9679,73.8874812149,55.73352454831281,82.0031133072547,79.76230891287571,0.6131125,104,Shrek 2,http://www.movie-list.com/trailers/shrek2,"Animation, Adventure, Comedy ",21-May-04,,0.0632256138617,0.0272509464893,0.0,0.126498693658,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bears,3841,160.16,166.422001605,158.43493783999418,170.7837818166186,165.0501645487239,0.272423148148,585,Bears,http://www.movie-list.com/trailers/bears,Documentary,18-Apr-14,http://imdb.com/title/tt2458776/,0.0673367816134,0.0360461735661,0.0,0.268303968001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Captain-America-The-Winter-Soldier,3612,150.608791667,111.809570334,114.2640171242796,110.86305212396518,110.34600016869184,0.276727762172,534,Captain America: The Winter Soldier,http://www.movie-list.com/trailers/captainamerica2,,3-Apr-14,http://imdb.com/title/tt1843866/,0.106478778068,0.049258221531,0.0,0.276402332618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loitering-with-Intent,3401,141.808333333,142.295762061,121.22449555895955,150.76512356753213,154.0581824942273,0.800941384181,177,Loitering with Intent,http://www.movie-list.com/trailers/loiteringwithintent,"Comedy, Drama",15-Nov-14,http://imdb.com/title/tt2390994/,0.0488930397438,0.0193645494892,0.00925939893317,0.103607678038,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cam2Cam,2717,113.279833333,85.0555416484,87.44382322321172,81.66725700180305,96.31493883244457,0.297212926509,381,Cam2Cam,http://www.movie-list.com/trailers/cam2cam,"Horror, Thriller",22-Aug-14,http://imdb.com/title/tt2469760/,0.131931282039,0.0680081301703,0.0237519721842,0.36643999574,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prince-Avalanche,3378,140.849041667,159.208550779,122.84038885075832,171.40988038008308,191.87683130091696,1.07342377261,129,Prince Avalanche,http://www.movie-list.com/trailers/princeavalanche,"Comedy, Drama ",9-Aug-13,http://www.imdb.com/title/tt2195548/,0.0655472410532,0.0393038344638,0.0,0.20302471595,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All-About-the-Feathers,2906,121.162708333,95.2306810128,89.45779749332831,95.8453172472748,107.2854747182659,3.02331944444,39,All About the Feathers,http://www.movie-list.com/trailers/allaboutthefeathers,Comedy,7-Mar-14,http://imdb.com/title/tt3142224/,0.0825665738614,0.0534280635141,0.0,0.224562563215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Guest,3024,126.084291667,94.73929281,81.81113201305766,102.94599954343936,86.46178701127054,0.678440443841,184,The Guest,http://www.movie-list.com/trailers/guest,Thriller,17-Sep-14,http://imdb.com/title/tt2980592/,0.067327117633,0.063385200479,0.0,0.406109334733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorfman-In-Love,3624,151.109291667,107.095468539,94.90573310982337,102.49211680559047,162.85326620303871,0.869211538462,169,Dorfman In Love,http://www.movie-list.com/trailers/dorfmaninlove,"Comedy, Romance",22-Mar-13,http://www.imdb.com/title/tt1665418/,0.0299941228142,0.0193027705695,0.0,0.0928020076257,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bone-Tomahawk,4131,165.2,83.0929550183,79.17845345476883,85.05002930306414,83.35217613841986,0.771775700935,214,Bone Tomahawk,http://www.movie-list.com/trailers/bonetomahawk,"Horror, Western",23-Oct-15,http://imdb.com/title/tt2494362/,0.115801189873,0.0683657508269,0.0,0.334669487784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The-Lovers,2782,115.990875,96.748171532,81.16462999290313,103.99616083547382,100.37120365498713,0.526447580645,217,The Lovers,http://www.movie-list.com/trailers/lovers,"Action, Adventure, Romance",13-Feb-15,http://imdb.com/title/tt1321869/,0.0853077080192,0.0414431044526,0.0,0.206236256878,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cooties,3189,132.966166667,113.26655118,103.66964674883886,118.21803130056644,113.03253853395852,0.340083333333,390,Cooties,http://www.movie-list.com/trailers/cooties,"Action, Comedy, Horror",18-Sep-15,http://imdb.com/title/tt2490326/,0.0821564923969,0.0463700921979,0.0,0.233407915438,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love-is-Strange,3517,117.2,105.351228748,102.33606364325655,104.4937093331892,117.76466619536951,1.63476190476,70,Love is Strange,http://www.movie-list.com/trailers/loveisstrange,"Comedy, Drama, Romance",22-Aug-14,http://imdb.com/title/tt2639344/,0.114043763002,0.0395200346615,0.00543321733023,0.254792113064,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Entertainment,3853,160.6605,162.227540713,150.96447995783336,165.64441962408785,174.30687135320696,1.84414187764,79,Entertainment,http://www.movie-list.com/trailers/entertainment,Drama,13-Nov-15,http://imdb.com/title/tt3343784/,0.0479430546214,0.035461956602,0.0,0.129881035067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All-the-Wilderness,2824,117.742625,120.124614025,116.96052353867586,121.3283126549126,122.32801763944369,0.312200777778,375,All the Wilderness,http://www.movie-list.com/trailers/allthewilderness,Drama,20-Feb-15,http://imdb.com/title/tt2357770/,0.123114669548,0.0687408415662,0.0152698420023,0.503213966463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Room-237,2521,105.0,130.446875934,113.45003967120083,133.13525327413083,161.28302986095773,3.64732142857,28,Room 237,http://www.movie-list.com/trailers/room237,Documentary,29-Mar-13,http://www.imdb.com/title/tt2085910/,0.0640664231055,0.0482083830293,0.0,0.194840061876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Amy,3258,135.844041667,99.1605437482,96.60516950420326,98.25574920541575,110.60643684060396,0.338487227806,398,Amy,http://www.movie-list.com/trailers/amy,"Documentary, Biography, Music",3-Jul-15,http://imdb.com/title/tt2870648/,0.0646198696333,0.0320135681533,0.0,0.167141367394,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Mr-Holmes,1880,78.3699583333,174.606871205,155.57428003443698,184.1001582965384,175.7800524755271,0.602204166667,130,Mr. Holmes,http://www.movie-list.com/trailers/mrholmes,"Crime, Drama, Mystery",17-Jul-15,http://imdb.com/title/tt3168230/,0.0637338340679,0.0375106144081,0.0,0.132119784413,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-5th-Wave,3826,159.534375,93.4984306688,84.87915557392283,96.4829033972581,100.81216468061582,0.414456036745,381,The 5th Wave,http://www.movie-list.com/trailers/5thwave,,22-Jan-16,http://imdb.com/title/tt2304933/,0.110870605506,0.0455405142282,0.0,0.207673234228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enemies-Closer,2950,122.997875,94.1241908672,87.26425561882063,97.13145754840512,96.70823931408898,0.339312269797,362,Enemies Closer,http://www.movie-list.com/trailers/enemiescloser,Thriller,24-Jan-14,http://imdb.com/title/tt2395199/,0.111296413916,0.0636710930189,0.0,0.27184574362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hail-Caesar,3649,152.152,103.532390907,86.50550254082826,107.19526502482191,129.40592655800424,0.618985714286,245,"Hail, Caesar!",http://www.movie-list.com/trailers/hailcaesar,"Comedy, Drama, Musical",5-Feb-16,http://imdb.com/title/tt0475290/,0.128088801986,0.0992418026221,0.0,0.516789060686,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Victor-Frankenstein,3286,137.011875,96.4541702148,94.06232097206038,97.11774031324396,99.39323607355784,0.364021728749,349,Victor Frankenstein,http://www.movie-list.com/trailers/victorfrankenstein,"Drama, Horror",25-Nov-15,http://imdb.com/title/tt1976009/,0.0645222166593,0.0526123814972,0.0,0.297896605376,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magic-in-the-Moonlight,3001,125.125,83.4248495207,61.90017389998376,90.79821941952052,101.96783107693027,0.422919653015,293,Magic in the Moonlight,http://www.movie-list.com/trailers/magicinthemoonlight,"Comedy, Drama, Romance",25-Jul-14,http://imdb.com/title/tt2870756/,0.131653157374,0.0513250465408,0.0,0.337817400549,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tammy,2385,99.4326666667,154.618810618,141.96393175389937,157.22295622879443,174.52557991717623,1.35757687793,71,Tammy,http://www.movie-list.com/trailers/tammy,Comedy,2-Jul-14,http://imdb.com/title/tt2103254/,0.0510274810202,0.0250179224341,0.0,0.106813302899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Two-Faces-of-January,3229,134.6345,83.9729224907,69.62582785704093,89.94444245739207,90.91556861209963,0.637287519747,211,The Two Faces of January,http://www.movie-list.com/trailers/twofacesofjanuary,"Drama, Thriller",26-Sep-14,http://imdb.com/title/tt1976000/,0.133502714062,0.0793047705786,0.0,0.365914236559,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy-Christmas,3474,144.853041667,135.767638152,128.00288903482306,132.86933944062366,171.1690558561889,1.10511164122,131,Happy Christmas,http://www.movie-list.com/trailers/happychristmas,"Comedy, Drama",25-Jul-14,http://imdb.com/title/tt2955096/,0.0937111559787,0.0417357823998,0.0,0.244603420292,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remember,3042,126.835041667,84.2434373966,76.20781581873608,86.05371351860845,96.06483695566924,0.406723521505,310,Remember,http://www.movie-list.com/trailers/remember,"Drama, Thriller",12-Feb-16,http://imdb.com/title/tt3704050/,0.0419034563059,0.0250149110208,0.00128849316305,0.165107042092,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wild-Card,3649,152.152,91.1980192366,84.19888256023864,93.14575507782351,99.60013165512561,0.447718657817,339,Wild Card,http://www.movie-list.com/trailers/wildcard,"Thriller, Action, Crime, Drama",30-Jan-15,http://imdb.com/title/tt2231253/,0.112962788102,0.0579654581061,0.0,0.296136431838,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Hunger-Games-Catching-Fire,3481,145.145,80.3487642783,80.59367782481344,82.81176440830232,67.09480937507675,0.918911624204,157,The Hunger Games: Catching Fire,http://www.movie-list.com/trailers/hungergames2,,22-Nov-13,http://imdb.com/title/tt1951264/,0.0929194996109,0.0424436372421,0.0,0.226930215149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Into-the-White,2965,123.6235,158.632604392,156.7900147873083,167.55858937730133,117.64190357608251,0.454466358025,270,Into the White,http://www.movie-list.com/trailers/intothewhite,"Action, Drama, History ",12-Apr-13,http://www.imdb.com/title/tt1876277/,0.0952113583097,0.0489888239936,0.0,0.194520720611,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Hobbit-The-Desolation-of-Smaug,2955,123.206416667,75.6337457968,71.63717522216658,77.65023419850104,75.79567235381492,1.0744509587,113,The Hobbit: The Desolation of Smaug,http://www.movie-list.com/trailers/hobbit2,"Adventure, Fantasy ",12-Dec-13,http://imdb.com/title/tt1170358/,0.120762752447,0.0522204603045,0.0,0.250098614897,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
The-Wind-Rises,3367,140.39025,168.652062378,155.46604682672324,177.29688174763268,158.85957364950096,0.186408444444,750,The Wind Rises,http://www.movie-list.com/trailers/windrises,"Animation, Biography, Drama",21-Feb-14,http://imdb.com/title/tt2013293/,0.0595830063341,0.0355344423312,0.0,0.273366634745,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Hateful-Eight,3432,143.101291667,96.4195639358,111.64175604940777,90.49569168866023,87.0953686965908,0.904831740977,157,The Hateful Eight,http://www.movie-list.com/trailers/hatefuleight,Western,25-Dec-15,http://imdb.com/title/tt3460252/,0.120571650559,0.06796469651,0.0,0.295837694086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Youre-Next,3168,132.090291667,58.7229128667,40.00793105312362,66.41434005212356,68.23969003781468,0.427647615132,304,You're Next,http://www.movie-list.com/trailers/yourenext,"Horror, Thriller ",23-Aug-13,http://imdb.com/title/tt1853739/,0.103574651168,0.0732845594008,0.0,0.279977625133,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Longest-Ride,3803,158.575083333,82.5513754223,73.19908153830437,85.72163226479223,90.82080536020318,0.348025273224,427,The Longest Ride,http://www.movie-list.com/trailers/longestride,"Drama, Romance",10-Apr-15,http://imdb.com/title/tt2726560/,0.069134471513,0.0478639776902,0.0,0.429502333868,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
London-Has-Fallen,1548,64.4583333333,114.193896857,111.17899724902982,114.20610433102279,122.13606435818141,0.354861111111,180,London Has Fallen,http://www.movie-list.com/trailers/londonhasfallen,"Action, Crime, Thriller",4-Mar-16,http://imdb.com/title/tt3300542/,0.327180562696,0.160470329346,0.0,0.769205742403,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unforgiven-2013,3146,131.172708333,73.6321404063,64.34415982922359,76.26059305470123,84.51493780895943,0.583916666667,221,Unforgiven (2013),http://www.movie-list.com/trailers/unforgiven2013,"Action, Crime, Drama",TBA 2014,http://imdb.com/title/tt2347134/,0.0561163429511,0.0340069471846,0.0,0.215270353709,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bright-Days-Ahead,2925,116.96,207.005069483,190.15829357637375,211.43720738321562,228.5360947293661,0.687142857143,168,Bright Days Ahead,http://www.movie-list.com/trailers/brightdaysahead,"Romance, Drama",TBA 2014,http://imdb.com/title/tt2379318/,0.135067850927,0.0620174001806,0.0,0.283708216884,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Masterminds,2518,104.979875,146.9183826,130.6952158453186,149.8082053247397,174.703211033283,0.53985193032,177,Masterminds,http://www.movie-list.com/trailers/masterminds,"Action, Comedy, Crime",9-Oct-15,http://imdb.com/title/tt2461150/,0.112545325769,0.0747651300443,0.0,0.300702438262,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peace-Officer,3567,148.731916667,131.318635871,122.12464021037846,132.82211440320373,147.79824348809055,0.615107246377,230,Peace Officer,http://www.movie-list.com/trailers/peaceofficer,"Documentary, News",16-Sep-15,http://imdb.com/title/tt4079142/,0.0730618528197,0.04020389248,0.0145169309183,0.225118996994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
The-Wolf-of-Wall-Street,3212,133.925458333,205.746768522,175.01290797331208,218.0865243317796,222.97035566474233,0.784762152778,168,The Wolf of Wall Street,http://www.movie-list.com/trailers/wolfofwallstreet,"Biography, Crime, Drama",25-Dec-13,http://imdb.com/title/tt0993846/,0.0864573258188,0.0528325601128,0.0,0.227621895211,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-One-I-Love,2809,117.117,125.789493272,98.35313148643657,137.9979147657968,134.97338862785185,0.993987094395,113,The One I Love,http://www.movie-list.com/trailers/oneilove,"Comedy, Drama, Romance",22-Aug-14,http://imdb.com/title/tt2756032/,0.0953930710703,0.0563750457624,0.0,0.296233471056,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
